soundEstimulus,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image_2.started,image_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,instruccion.started,instruccion.stopped,instruccion_2.started,instruccion_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,soundEst.started,soundEst.stopped,testText.started,testText.stopped,instr_2.started,instr_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,instruccion_3.started,instruccion_3.stopped,instr.started,instr.stopped,text.started,text.stopped,typedWord,text_3.started,text_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,14.909617600031197,None,return,17.5821302998811,21.90630849986337,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2022-06-23_15h54.22.802,audio-text-input,2022.1.1,59.932958970010866,
,,,,,,,,,,,,,,,21.90630849986337,None,39.50828139996156,None,return,10.11679739993997,39.50828139996156,None,,,,,,,,,,,,,,,,,,,,008,001,2022-06-23_15h54.22.802,audio-text-input,2022.1.1,59.932958970010866,
estimulos/3.wav,0,0,0,2,,,,,,,,,,,,,,,,,,,0.008319880114868283,None,54.79180789995007,None,54.79180789995007,None,,,,,,,,,,,,,,008,001,2022-06-23_15h54.22.802,audio-text-input,2022.1.1,59.932958970010866,
estimulos/6.wav,0,1,1,5,,,,,,,,,,,,,,,,,,,0.013650079956278205,None,65.9706859998405,None,65.9706859998405,None,,,,,,,,,,,,,,008,001,2022-06-23_15h54.22.802,audio-text-input,2022.1.1,59.932958970010866,
estimulos/4.wav,0,2,2,3,,,,,,,,,,,,,,,,,,,0.01389797986485064,None,73.92942399997264,None,73.92942399997264,None,,,,,,,,,,,,,,008,001,2022-06-23_15h54.22.802,audio-text-input,2022.1.1,59.932958970010866,
estimulos/1.wav,0,3,3,0,,,,,,,,,,,,,,,,,,,0.013887779787182808,None,83.85685759992339,None,83.85685759992339,None,,,,,,,,,,,,,,008,001,2022-06-23_15h54.22.802,audio-text-input,2022.1.1,59.932958970010866,
estimulos/2.wav,0,4,4,1,,,,,,,,,,,,,,,,,,,0.01378128002397716,None,91.73210989986546,None,91.73210989986546,None,,,,,,,,,,,,,,008,001,2022-06-23_15h54.22.802,audio-text-input,2022.1.1,59.932958970010866,
estimulos/5.wav,0,5,5,4,,,,,,,,,,,,,,,,,,,0.013817880069836974,None,100.608483399963,None,100.608483399963,None,,,,,,,,,,,,,,008,001,2022-06-23_15h54.22.802,audio-text-input,2022.1.1,59.932958970010866,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,5.055257600033656,104.64621169981547,None,,,,,,,,,,008,001,2022-06-23_15h54.22.802,audio-text-input,2022.1.1,59.932958970010866,
estimulos/1.wav,,,,,0,0,0,0,,,,,,,,,,,,,,,0.009285379899665713,None,,,,,,,,,104.64621169981547,None,114.84081269986928,None,114.84081269986928,None,3,,,008,001,2022-06-23_15h54.22.802,audio-text-input,2022.1.1,59.932958970010866,
estimulos/2.wav,,,,,0,1,1,1,,,,,,,,,,,,,,,0.01389998011291027,None,,,,,,,,,,,125.33560839993879,None,125.33560839993879,None,4,,,008,001,2022-06-23_15h54.22.802,audio-text-input,2022.1.1,59.932958970010866,
estimulos/5.wav,,,,,0,2,2,4,,,,,,,,,,,,,,,0.013845280045643449,None,,,,,,,,,,,135.17957869987004,None,135.17957869987004,None,6,,,008,001,2022-06-23_15h54.22.802,audio-text-input,2022.1.1,59.932958970010866,
estimulos/4.wav,,,,,0,3,3,3,,,,,,,,,,,,,,,0.013820179738104343,None,,,,,,,,,,,142.47102069994435,None,142.47102069994435,None,7,,,008,001,2022-06-23_15h54.22.802,audio-text-input,2022.1.1,59.932958970010866,
estimulos/6.wav,,,,,0,4,4,5,,,,,,,,,,,,,,,0.01386298006400466,None,,,,,,,,,,,152.965702699963,None,152.965702699963,None,7,,,008,001,2022-06-23_15h54.22.802,audio-text-input,2022.1.1,59.932958970010866,
estimulos/3.wav,,,,,0,5,5,2,,,,,,,,,,,,,,,0.01388327986933291,None,,,,,,,,,,,161.39170729997568,None,161.39170729997568,None,5,,,008,001,2022-06-23_15h54.22.802,audio-text-input,2022.1.1,59.932958970010866,
estimulos/2.wav,,,,,1,0,6,1,,,,,,,,,,,,,,,0.013789479853585362,None,,,,,,,,,,,168.73308809986338,None,168.73308809986338,None,3,,,008,001,2022-06-23_15h54.22.802,audio-text-input,2022.1.1,59.932958970010866,
estimulos/5.wav,,,,,1,1,7,4,,,,,,,,,,,,,,,0.013815379934385419,None,,,,,,,,,,,176.72502659983002,None,176.72502659983002,None,5,,,008,001,2022-06-23_15h54.22.802,audio-text-input,2022.1.1,59.932958970010866,
estimulos/4.wav,,,,,1,2,8,3,,,,,,,,,,,,,,,0.013795580016449094,None,,,,,,,,,,,184.16649919981137,None,184.16649919981137,None,6,,,008,001,2022-06-23_15h54.22.802,audio-text-input,2022.1.1,59.932958970010866,
estimulos/6.wav,,,,,1,3,9,5,,,,,,,,,,,,,,,0.013826980022713542,None,,,,,,,,,,,194.16076130000874,None,194.16076130000874,None,7,,,008,001,2022-06-23_15h54.22.802,audio-text-input,2022.1.1,59.932958970010866,
estimulos/1.wav,,,,,1,4,10,0,,,,,,,,,,,,,,,0.013727579964324832,None,,,,,,,,,,,199.9003667999059,None,199.9003667999059,None,1,,,008,001,2022-06-23_15h54.22.802,audio-text-input,2022.1.1,59.932958970010866,
estimulos/3.wav,,,,,1,5,11,2,,,,,,,,,,,,,,,0.013852179748937488,None,,,,,,,,,,,206.1238529998809,None,206.1238529998809,None,4,,,008,001,2022-06-23_15h54.22.802,audio-text-input,2022.1.1,59.932958970010866,
estimulos/1.wav,,,,,2,0,12,0,,,,,,,,,,,,,,,0.013805980095639825,None,,,,,,,,,,,213.44851389992982,None,213.44851389992982,None,0.5,,,008,001,2022-06-23_15h54.22.802,audio-text-input,2022.1.1,59.932958970010866,
estimulos/4.wav,,,,,2,1,13,3,,,,,,,,,,,,,,,0.01381848007440567,None,,,,,,,,,,,220.7398759999778,None,220.7398759999778,None,6,,,008,001,2022-06-23_15h54.22.802,audio-text-input,2022.1.1,59.932958970010866,
estimulos/2.wav,,,,,2,2,14,1,,,,,,,,,,,,,,,0.013799380045384169,None,,,,,,,,,,,227.79758549993858,None,227.79758549993858,None,3,,,008,001,2022-06-23_15h54.22.802,audio-text-input,2022.1.1,59.932958970010866,
estimulos/5.wav,,,,,2,3,15,4,,,,,,,,,,,,,,,0.013805580092594028,None,,,,,,,,,,,234.62171610002406,None,234.62171610002406,None,6,,,008,001,2022-06-23_15h54.22.802,audio-text-input,2022.1.1,59.932958970010866,
estimulos/3.wav,,,,,2,4,16,2,,,,,,,,,,,,,,,0.013802079949527979,None,,,,,,,,,,,243.3144698999822,None,243.3144698999822,None,5,,,008,001,2022-06-23_15h54.22.802,audio-text-input,2022.1.1,59.932958970010866,
estimulos/6.wav,,,,,2,5,17,5,,,,,,,,,,,,,,,0.013807580107823014,None,,,,,,,,,,,249.02079879981466,None,249.02079879981466,None,7,,,008,001,2022-06-23_15h54.22.802,audio-text-input,2022.1.1,59.932958970010866,
estimulos/5.wav,,,,,3,0,18,4,,,,,,,,,,,,,,,0.01385347987525165,None,,,,,,,,,,,254.59348639985546,None,254.59348639985546,None,6,,,008,001,2022-06-23_15h54.22.802,audio-text-input,2022.1.1,59.932958970010866,
estimulos/2.wav,,,,,3,1,19,1,,,,,,,,,,,,,,,0.01383907999843359,None,,,,,,,,,,,261.0004997998476,None,261.0004997998476,None,4,,,008,001,2022-06-23_15h54.22.802,audio-text-input,2022.1.1,59.932958970010866,
estimulos/4.wav,,,,,3,2,20,3,,,,,,,,,,,,,,,0.013770279940217733,None,,,,,,,,,,,268.77566289994866,None,268.77566289994866,None,5,,,008,001,2022-06-23_15h54.22.802,audio-text-input,2022.1.1,59.932958970010866,
estimulos/6.wav,,,,,3,3,21,5,,,,,,,,,,,,,,,0.013825279893353581,None,,,,,,,,,,,275.56640319991857,None,275.56640319991857,None,6,,,008,001,2022-06-23_15h54.22.802,audio-text-input,2022.1.1,59.932958970010866,
estimulos/1.wav,,,,,3,4,22,0,,,,,,,,,,,,,,,0.013812680030241609,None,,,,,,,,,,,282.6742349998094,None,282.6742349998094,None,1,,,008,001,2022-06-23_15h54.22.802,audio-text-input,2022.1.1,59.932958970010866,
