soundEstimulus,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image_2.started,image_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,instruccion.started,instruccion.stopped,instruccion_2.started,instruccion_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,soundEst.started,soundEst.stopped,testText.started,testText.stopped,instr_2.started,instr_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,instruccion_3.started,instruccion_3.stopped,instr.started,instr.stopped,text.started,text.stopped,typedWord,text_3.started,text_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,27.726995599921793,None,return,15.08390670013614,34.73901779996231,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2022-06-23_16h17.56.369,audio-text-input,2022.1.1,59.9394252440528,
,,,,,,,,,,,,,,,34.73901779996231,None,49.85545119992457,None,return,3.907826900249347,49.85545119992457,None,,,,,,,,,,,,,,,,,,,,010,001,2022-06-23_16h17.56.369,audio-text-input,2022.1.1,59.9394252440528,
estimulos/5.wav,0,0,0,4,,,,,,,,,,,,,,,,,,,0.008434220449998975,None,58.91543109994382,None,58.91543109994382,None,,,,,,,,,,,,,,010,001,2022-06-23_16h17.56.369,audio-text-input,2022.1.1,59.9394252440528,
estimulos/3.wav,0,1,1,2,,,,,,,,,,,,,,,,,,,0.013821120141074061,None,72.41352889989503,None,72.41352889989503,None,,,,,,,,,,,,,,010,001,2022-06-23_16h17.56.369,audio-text-input,2022.1.1,59.9394252440528,
estimulos/2.wav,0,2,2,1,,,,,,,,,,,,,,,,,,,0.013924020109698176,None,81.74045179993846,None,81.74045179993846,None,,,,,,,,,,,,,,010,001,2022-06-23_16h17.56.369,audio-text-input,2022.1.1,59.9394252440528,
estimulos/1.wav,0,3,3,0,,,,,,,,,,,,,,,,,,,0.013754419982433319,None,87.51335739996284,None,87.51335739996284,None,,,,,,,,,,,,,,010,001,2022-06-23_16h17.56.369,audio-text-input,2022.1.1,59.9394252440528,
estimulos/4.wav,0,4,4,3,,,,,,,,,,,,,,,,,,,0.013933620182797313,None,100.1106398999691,None,100.1106398999691,None,,,,,,,,,,,,,,010,001,2022-06-23_16h17.56.369,audio-text-input,2022.1.1,59.9394252440528,
estimulos/6.wav,0,5,5,5,,,,,,,,,,,,,,,,,,,0.013892719987779856,None,106.35068219993263,None,106.35068219993263,None,,,,,,,,,,,,,,010,001,2022-06-23_16h17.56.369,audio-text-input,2022.1.1,59.9394252440528,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,4.552993500139564,106.90116539993323,None,,,,,,,,,,010,001,2022-06-23_16h17.56.369,audio-text-input,2022.1.1,59.9394252440528,
estimulos/2.wav,,,,,0,0,0,1,,,,,,,,,,,,,,,0.009025120176374912,None,,,,,,,,,106.90116539993323,None,116.59554479992948,None,116.59554479992948,None,2,,,010,001,2022-06-23_16h17.56.369,audio-text-input,2022.1.1,59.9394252440528,
estimulos/1.wav,,,,,0,1,1,0,,,,,,,,,,,,,,,0.013609920162707567,None,,,,,,,,,,,122.96898759994656,None,122.96898759994656,None,1,,,010,001,2022-06-23_16h17.56.369,audio-text-input,2022.1.1,59.9394252440528,
