soundEstimulus,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image_2.started,image_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,instruccion.started,instruccion.stopped,instruccion_2.started,instruccion_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,soundEst.started,soundEst.stopped,testText.started,testText.stopped,instr_2.started,instr_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,instruccion_3.started,instruccion_3.stopped,instr.started,instr.stopped,text.started,text.stopped,typedWord,text_3.started,text_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,46.67425479996018,None,return,9.98061400000006,53.671837999951094,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,019,001,2022-06-23_17h40.20.231,audio-text-input,2022.1.1,59.960198438300935,
,,,,,,,,,,,,,,,53.671837999951094,None,63.6827551999595,None,return,4.868715999880806,63.6827551999595,None,,,,,,,,,,,,,,,,,,,,019,001,2022-06-23_17h40.20.231,audio-text-input,2022.1.1,59.960198438300935,
estimulos/3.wav,0,0,0,2,,,,,,,,,,,,,,,,,,,0.008153629722073674,None,73.69386379979551,None,73.69386379979551,None,,,,,,,,,,,,,,019,001,2022-06-23_17h40.20.231,audio-text-input,2022.1.1,59.960198438300935,
estimulos/1.wav,0,1,1,0,,,,,,,,,,,,,,,,,,,0.013682229910045862,None,86.27426779991947,None,86.27426779991947,None,,,,,,,,,,,,,,019,001,2022-06-23_17h40.20.231,audio-text-input,2022.1.1,59.960198438300935,
estimulos/6.wav,0,2,2,5,,,,,,,,,,,,,,,,,,,0.013806230155751109,None,102.091586999828,None,102.091586999828,None,,,,,,,,,,,,,,019,001,2022-06-23_17h40.20.231,audio-text-input,2022.1.1,59.960198438300935,
estimulos/4.wav,0,3,3,3,,,,,,,,,,,,,,,,,,,0.01367832999676466,None,109.93343029986136,None,109.93343029986136,None,,,,,,,,,,,,,,019,001,2022-06-23_17h40.20.231,audio-text-input,2022.1.1,59.960198438300935,
estimulos/5.wav,0,4,4,4,,,,,,,,,,,,,,,,,,,0.013803029898554087,None,116.5572777998168,None,116.5572777998168,None,,,,,,,,,,,,,,019,001,2022-06-23_17h40.20.231,audio-text-input,2022.1.1,59.960198438300935,
estimulos/2.wav,0,5,5,1,,,,,,,,,,,,,,,,,,,0.013722829753533006,None,122.33025359991007,None,122.33025359991007,None,,,,,,,,,,,,,,019,001,2022-06-23_17h40.20.231,audio-text-input,2022.1.1,59.960198438300935,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,5.284747999859974,124.3157360998448,None,,,,,,,,,,019,001,2022-06-23_17h40.20.231,audio-text-input,2022.1.1,59.960198438300935,
estimulos/6.wav,,,,,0,0,0,5,,,,,,,,,,,,,,,0.009001829661428928,None,,,,,,,,,124.3157360998448,None,134.74388489988633,None,134.74388489988633,None,4,,,019,001,2022-06-23_17h40.20.231,audio-text-input,2022.1.1,59.960198438300935,
estimulos/2.wav,,,,,0,1,1,1,,,,,,,,,,,,,,,0.013674630085006356,None,,,,,,,,,,,141.1842929997947,None,141.1842929997947,None,1.2,,,019,001,2022-06-23_17h40.20.231,audio-text-input,2022.1.1,59.960198438300935,
estimulos/3.wav,,,,,0,2,2,2,,,,,,,,,,,,,,,0.013757629785686731,None,,,,,,,,,,,147.92496869992465,None,147.92496869992465,None,1.3,,,019,001,2022-06-23_17h40.20.231,audio-text-input,2022.1.1,59.960198438300935,
estimulos/1.wav,,,,,0,3,3,0,,,,,,,,,,,,,,,0.013780030189082026,None,,,,,,,,,,,154.58230169978924,None,154.58230169978924,None,.8,,,019,001,2022-06-23_17h40.20.231,audio-text-input,2022.1.1,59.960198438300935,
estimulos/5.wav,,,,,0,4,4,4,,,,,,,,,,,,,,,0.013813130091875792,None,,,,,,,,,,,160.9558358998038,None,160.9558358998038,None,4.5,,,019,001,2022-06-23_17h40.20.231,audio-text-input,2022.1.1,59.960198438300935,
estimulos/4.wav,,,,,0,5,5,3,,,,,,,,,,,,,,,0.01380402990616858,None,,,,,,,,,,,167.6298683998175,None,167.6298683998175,None,3.5,,,019,001,2022-06-23_17h40.20.231,audio-text-input,2022.1.1,59.960198438300935,
estimulos/2.wav,,,,,1,0,6,1,,,,,,,,,,,,,,,0.013739529997110367,None,,,,,,,,,,,174.9712649998255,None,174.9712649998255,None,2,,,019,001,2022-06-23_17h40.20.231,audio-text-input,2022.1.1,59.960198438300935,
estimulos/3.wav,,,,,1,1,7,2,,,,,,,,,,,,,,,0.013344229897484183,None,,,,,,,,,,,181.84579059993848,None,181.84579059993848,None,2,,,019,001,2022-06-23_17h40.20.231,audio-text-input,2022.1.1,59.960198438300935,
estimulos/4.wav,,,,,1,2,8,3,,,,,,,,,,,,,,,0.013551130192354321,None,,,,,,,,,,,187.70178739982657,None,187.70178739982657,None,2.5,,,019,001,2022-06-23_17h40.20.231,audio-text-input,2022.1.1,59.960198438300935,
estimulos/6.wav,,,,,1,3,9,5,,,,,,,,,,,,,,,0.013438329799100757,None,,,,,,,,,,,200.86612009978853,None,200.86612009978853,None,2.3,,,019,001,2022-06-23_17h40.20.231,audio-text-input,2022.1.1,59.960198438300935,
