soundEstimulus,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image_2.started,image_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,instruccion.started,instruccion.stopped,instruccion_2.started,instruccion_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,soundEst.started,soundEst.stopped,testText.started,testText.stopped,instr_2.started,instr_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,instruccion_3.started,instruccion_3.stopped,instr.started,instr.stopped,text.started,text.stopped,typedWord,text_3.started,text_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,12.382973900064826,None,return,25.6567018001806,19.38739369995892,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,023,001,2022-06-23_20h00.07.444,audio-text-input,2022.1.1,59.93159404606629,
,,,,,,,,,,,,,,,19.38739369995892,None,45.06547140004113,None,return,10.068632500013337,45.06547140004113,None,,,,,,,,,,,,,,,,,,,,023,001,2022-06-23_20h00.07.444,audio-text-input,2022.1.1,59.93159404606629,
estimulos/6.wav,0,0,0,5,,,,,,,,,,,,,,,,,,,0.008365000132471323,None,60.298865400021896,None,60.298865400021896,None,,,,,,,,,,,,,,023,001,2022-06-23_20h00.07.444,audio-text-input,2022.1.1,59.93159404606629,
estimulos/5.wav,0,1,1,4,,,,,,,,,,,,,,,,,,,0.01367110013961792,None,73.66355869988911,None,73.66355869988911,None,,,,,,,,,,,,,,023,001,2022-06-23_20h00.07.444,audio-text-input,2022.1.1,59.93159404606629,
estimulos/3.wav,0,2,2,2,,,,,,,,,,,,,,,,,,,0.013872299809008837,None,85.59320340002887,None,85.59320340002887,None,,,,,,,,,,,,,,023,001,2022-06-23_20h00.07.444,audio-text-input,2022.1.1,59.93159404606629,
estimulos/2.wav,0,3,3,1,,,,,,,,,,,,,,,,,,,0.013876300305128098,None,98.92448169994168,None,98.92448169994168,None,,,,,,,,,,,,,,023,001,2022-06-23_20h00.07.444,audio-text-input,2022.1.1,59.93159404606629,
estimulos/1.wav,0,4,4,0,,,,,,,,,,,,,,,,,,,0.012978999642655253,None,109.76960200001486,None,109.76960200001486,None,,,,,,,,,,,,,,023,001,2022-06-23_20h00.07.444,audio-text-input,2022.1.1,59.93159404606629,
estimulos/4.wav,0,5,5,3,,,,,,,,,,,,,,,,,,,0.013905600178986788,None,119.98083129990846,None,119.98083129990846,None,,,,,,,,,,,,,,023,001,2022-06-23_20h00.07.444,audio-text-input,2022.1.1,59.93159404606629,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,3.3598988000303507,123.2175543999765,None,,,,,,,,,,023,001,2022-06-23_20h00.07.444,audio-text-input,2022.1.1,59.93159404606629,
estimulos/5.wav,,,,,0,0,0,4,,,,,,,,,,,,,,,0.009452800266444683,None,,,,,,,,,123.2175543999765,None,131.7436359000858,None,131.7436359000858,None,2,,,023,001,2022-06-23_20h00.07.444,audio-text-input,2022.1.1,59.93159404606629,
estimulos/3.wav,,,,,0,1,1,2,,,,,,,,,,,,,,,0.013747500255703926,None,,,,,,,,,,,140.41988210007548,None,140.41988210007548,None,2,,,023,001,2022-06-23_20h00.07.444,audio-text-input,2022.1.1,59.93159404606629,
estimulos/6.wav,,,,,0,2,2,5,,,,,,,,,,,,,,,0.013881299877539277,None,,,,,,,,,,,147.7277818999719,None,147.7277818999719,None,3,,,023,001,2022-06-23_20h00.07.444,audio-text-input,2022.1.1,59.93159404606629,
estimulos/4.wav,,,,,0,3,3,3,,,,,,,,,,,,,,,0.013897099997848272,None,,,,,,,,,,,154.26834139996208,None,154.26834139996208,None,3,,,023,001,2022-06-23_20h00.07.444,audio-text-input,2022.1.1,59.93159404606629,
estimulos/1.wav,,,,,0,4,4,0,,,,,,,,,,,,,,,0.013787599978968501,None,,,,,,,,,,,161.91003759996966,None,161.91003759996966,None,1,,,023,001,2022-06-23_20h00.07.444,audio-text-input,2022.1.1,59.93159404606629,
estimulos/2.wav,,,,,0,5,5,1,,,,,,,,,,,,,,,0.013769700191915035,None,,,,,,,,,,,169.01771740010008,None,169.01771740010008,None,2,,,023,001,2022-06-23_20h00.07.444,audio-text-input,2022.1.1,59.93159404606629,
estimulos/6.wav,,,,,1,0,6,5,,,,,,,,,,,,,,,0.013836999889463186,None,,,,,,,,,,,176.54266280005686,None,176.54266280005686,None,3,,,023,001,2022-06-23_20h00.07.444,audio-text-input,2022.1.1,59.93159404606629,
estimulos/1.wav,,,,,1,1,7,0,,,,,,,,,,,,,,,0.013866000110283494,None,,,,,,,,,,,183.78384770010598,None,183.78384770010598,None,1,,,023,001,2022-06-23_20h00.07.444,audio-text-input,2022.1.1,59.93159404606629,
