soundEstimulus,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image_2.started,image_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,instruccion.started,instruccion.stopped,instruccion_2.started,instruccion_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,soundEst.started,soundEst.stopped,testText.started,testText.stopped,instr_2.started,instr_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,instruccion_3.started,instruccion_3.stopped,instr.started,instr.stopped,text.started,text.stopped,typedWord,text_3.started,text_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,12.189404000062495,None,return,3.636645799735561,19.190356499981135,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,017,001,2022-06-23_17h25.11.881,audio-text-input,2022.1.1,59.939676696626606,
,,,,,,,,,,,,,,,19.190356499981135,None,22.844354700064287,None,return,4.676625299733132,22.844354700064287,None,,,,,,,,,,,,,,,,,,,,017,001,2022-06-23_17h25.11.881,audio-text-input,2022.1.1,59.939676696626606,
estimulos/4.wav,0,0,0,3,,,,,,,,,,,,,,,,,,,0.008226129692047834,None,32.6885339000728,None,32.6885339000728,None,,,,,,,,,,,,,,017,001,2022-06-23_17h25.11.881,audio-text-input,2022.1.1,59.939676696626606,
estimulos/6.wav,0,1,1,5,,,,,,,,,,,,,,,,,,,0.013722129864618182,None,48.63942180015147,None,48.63942180015147,None,,,,,,,,,,,,,,017,001,2022-06-23_17h25.11.881,audio-text-input,2022.1.1,59.939676696626606,
estimulos/1.wav,0,2,2,0,,,,,,,,,,,,,,,,,,,0.013831429881975055,None,56.1808986000251,None,56.1808986000251,None,,,,,,,,,,,,,,017,001,2022-06-23_17h25.11.881,audio-text-input,2022.1.1,59.939676696626606,
estimulos/5.wav,0,3,3,4,,,,,,,,,,,,,,,,,,,0.013843429973348975,None,63.6223579000216,None,63.6223579000216,None,,,,,,,,,,,,,,017,001,2022-06-23_17h25.11.881,audio-text-input,2022.1.1,59.939676696626606,
estimulos/2.wav,0,4,4,1,,,,,,,,,,,,,,,,,,,0.01386113022454083,None,70.73013270017691,None,70.73013270017691,None,,,,,,,,,,,,,,017,001,2022-06-23_17h25.11.881,audio-text-input,2022.1.1,59.939676696626606,
estimulos/3.wav,0,5,5,2,,,,,,,,,,,,,,,,,,,0.0137388298753649,None,78.08818299998529,None,78.08818299998529,None,,,,,,,,,,,,,,017,001,2022-06-23_17h25.11.881,audio-text-input,2022.1.1,59.939676696626606,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,6.920661999844015,79.85674700001255,None,,,,,,,,,,017,001,2022-06-23_17h25.11.881,audio-text-input,2022.1.1,59.939676696626606,
estimulos/1.wav,,,,,0,0,0,0,,,,,,,,,,,,,,,0.009483930189162493,None,,,,,,,,,79.85674700001255,None,91.93666990008205,None,91.93666990008205,None,1,,,017,001,2022-06-23_17h25.11.881,audio-text-input,2022.1.1,59.939676696626606,
estimulos/3.wav,,,,,0,1,1,2,,,,,,,,,,,,,,,0.01369862980209291,None,,,,,,,,,,,99.97880290006287,None,99.97880290006287,None,2,,,017,001,2022-06-23_17h25.11.881,audio-text-input,2022.1.1,59.939676696626606,
estimulos/4.wav,,,,,0,2,2,3,,,,,,,,,,,,,,,0.013628729851916432,None,,,,,,,,,,,107.11991700017825,None,107.11991700017825,None,3,,,017,001,2022-06-23_17h25.11.881,audio-text-input,2022.1.1,59.939676696626606,
estimulos/6.wav,,,,,0,3,3,5,,,,,,,,,,,,,,,0.013868729816749692,None,,,,,,,,,,,114.0608398001641,None,114.0608398001641,None,4,,,017,001,2022-06-23_17h25.11.881,audio-text-input,2022.1.1,59.939676696626606,
estimulos/2.wav,,,,,0,4,4,1,,,,,,,,,,,,,,,0.01383563014678657,None,,,,,,,,,,,120.43446160014719,None,120.43446160014719,None,4,,,017,001,2022-06-23_17h25.11.881,audio-text-input,2022.1.1,59.939676696626606,
estimulos/5.wav,,,,,0,5,5,4,,,,,,,,,,,,,,,0.013859830098226666,None,,,,,,,,,,,126.60793579998426,None,126.60793579998426,None,4,,,017,001,2022-06-23_17h25.11.881,audio-text-input,2022.1.1,59.939676696626606,
estimulos/3.wav,,,,,1,0,6,2,,,,,,,,,,,,,,,0.013649429893121123,None,,,,,,,,,,,132.54783720010892,None,132.54783720010892,None,3,,,017,001,2022-06-23_17h25.11.881,audio-text-input,2022.1.1,59.939676696626606,
estimulos/1.wav,,,,,1,1,7,0,,,,,,,,,,,,,,,0.013774729799479246,None,,,,,,,,,,,140.3563588000834,None,140.3563588000834,None,3,,,017,001,2022-06-23_17h25.11.881,audio-text-input,2022.1.1,59.939676696626606,
estimulos/2.wav,,,,,1,2,8,1,,,,,,,,,,,,,,,0.013593730283901095,None,,,,,,,,,,,147.11400660010986,None,147.11400660010986,None,3,,,017,001,2022-06-23_17h25.11.881,audio-text-input,2022.1.1,59.939676696626606,
estimulos/4.wav,,,,,1,3,9,3,,,,,,,,,,,,,,,0.013808430172502995,None,,,,,,,,,,,154.2547715001274,None,154.2547715001274,None,2,,,017,001,2022-06-23_17h25.11.881,audio-text-input,2022.1.1,59.939676696626606,
estimulos/6.wav,,,,,1,4,10,5,,,,,,,,,,,,,,,0.013813730096444488,None,,,,,,,,,,,161.5460739999544,None,161.5460739999544,None,3,,,017,001,2022-06-23_17h25.11.881,audio-text-input,2022.1.1,59.939676696626606,
estimulos/5.wav,,,,,1,5,11,4,,,,,,,,,,,,,,,0.013871330069378018,None,,,,,,,,,,,167.80299300001934,None,167.80299300001934,None,2,,,017,001,2022-06-23_17h25.11.881,audio-text-input,2022.1.1,59.939676696626606,
estimulos/4.wav,,,,,2,0,12,3,,,,,,,,,,,,,,,0.01385752996429801,None,,,,,,,,,,,174.00976829999126,None,174.00976829999126,None,3,,,017,001,2022-06-23_17h25.11.881,audio-text-input,2022.1.1,59.939676696626606,
estimulos/1.wav,,,,,2,1,13,0,,,,,,,,,,,,,,,0.013880430022254586,None,,,,,,,,,,,182.05183160002343,None,182.05183160002343,None,1,,,017,001,2022-06-23_17h25.11.881,audio-text-input,2022.1.1,59.939676696626606,
estimulos/5.wav,,,,,2,2,14,4,,,,,,,,,,,,,,,0.013812029967084527,None,,,,,,,,,,,188.07507829996757,None,188.07507829996757,None,4,,,017,001,2022-06-23_17h25.11.881,audio-text-input,2022.1.1,59.939676696626606,
estimulos/2.wav,,,,,2,3,15,1,,,,,,,,,,,,,,,0.013856929959729314,None,,,,,,,,,,,194.01492340001278,None,194.01492340001278,None,4,,,017,001,2022-06-23_17h25.11.881,audio-text-input,2022.1.1,59.939676696626606,
estimulos/6.wav,,,,,2,4,16,5,,,,,,,,,,,,,,,0.013860729988664389,None,,,,,,,,,,,200.05497080017813,None,200.05497080017813,None,5,,,017,001,2022-06-23_17h25.11.881,audio-text-input,2022.1.1,59.939676696626606,
estimulos/3.wav,,,,,2,5,17,2,,,,,,,,,,,,,,,0.013850629795342684,None,,,,,,,,,,,206.04479079996236,None,206.04479079996236,None,3,,,017,001,2022-06-23_17h25.11.881,audio-text-input,2022.1.1,59.939676696626606,
estimulos/6.wav,,,,,3,0,18,5,,,,,,,,,,,,,,,0.01377252978272736,None,,,,,,,,,,,212.53515230002813,None,212.53515230002813,None,4,,,017,001,2022-06-23_17h25.11.881,audio-text-input,2022.1.1,59.939676696626606,
estimulos/5.wav,,,,,3,1,19,4,,,,,,,,,,,,,,,0.013818230014294386,None,,,,,,,,,,,220.34369150013663,None,220.34369150013663,None,3,,,017,001,2022-06-23_17h25.11.881,audio-text-input,2022.1.1,59.939676696626606,
estimulos/4.wav,,,,,3,2,20,3,,,,,,,,,,,,,,,0.013649230124428868,None,,,,,,,,,,,227.48493020003662,None,227.48493020003662,None,3,,,017,001,2022-06-23_17h25.11.881,audio-text-input,2022.1.1,59.939676696626606,
estimulos/2.wav,,,,,3,3,21,1,,,,,,,,,,,,,,,0.013783029979094863,None,,,,,,,,,,,234.34231110010296,None,234.34231110010296,None,3,,,017,001,2022-06-23_17h25.11.881,audio-text-input,2022.1.1,59.939676696626606,
estimulos/1.wav,,,,,3,4,22,0,,,,,,,,,,,,,,,0.013896229909732938,None,,,,,,,,,,,241.13316110009328,None,241.13316110009328,None,1,,,017,001,2022-06-23_17h25.11.881,audio-text-input,2022.1.1,59.939676696626606,
