soundEstimulus,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image_2.started,image_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,instruccion.started,instruccion.stopped,instruccion_2.started,instruccion_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,soundEst.started,soundEst.stopped,testText.started,testText.stopped,instr_2.started,instr_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,instruccion_3.started,instruccion_3.stopped,instr.started,instr.stopped,text.started,text.stopped,typedWord,text_3.started,text_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,40.64664050005376,None,return,22.492675400106236,47.65920819994062,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2022-06-23_16h03.56.226,audio-text-input,2022.1.1,59.95707077339759,
,,,,,,,,,,,,,,,47.65920819994062,None,70.1838257999625,None,return,7.835506600094959,70.1838257999625,None,,,,,,,,,,,,,,,,,,,,009,001,2022-06-23_16h03.56.226,audio-text-input,2022.1.1,59.95707077339759,
estimulos/2.wav,0,0,0,1,,,,,,,,,,,,,,,,,,,0.008196639828383923,None,83.18146319990046,None,83.18146319990046,None,,,,,,,,,,,,,,009,001,2022-06-23_16h03.56.226,audio-text-input,2022.1.1,59.95707077339759,
estimulos/6.wav,0,1,1,5,,,,,,,,,,,,,,,,,,,0.013716839952394366,None,92.99225770006888,None,92.99225770006888,None,,,,,,,,,,,,,,009,001,2022-06-23_16h03.56.226,audio-text-input,2022.1.1,59.95707077339759,
estimulos/1.wav,0,2,2,0,,,,,,,,,,,,,,,,,,,0.013816340127959847,None,101.03436989989132,None,101.03436989989132,None,,,,,,,,,,,,,,009,001,2022-06-23_16h03.56.226,audio-text-input,2022.1.1,59.95707077339759,
estimulos/3.wav,0,3,3,2,,,,,,,,,,,,,,,,,,,0.013792639831081033,None,108.25893400004134,None,108.25893400004134,None,,,,,,,,,,,,,,009,001,2022-06-23_16h03.56.226,audio-text-input,2022.1.1,59.95707077339759,
estimulos/5.wav,0,4,4,4,,,,,,,,,,,,,,,,,,,0.013831340009346604,None,114.96633869991638,None,114.96633869991638,None,,,,,,,,,,,,,,009,001,2022-06-23_16h03.56.226,audio-text-input,2022.1.1,59.95707077339759,
estimulos/4.wav,0,5,5,3,,,,,,,,,,,,,,,,,,,0.013829939998686314,None,121.03957349993289,None,121.03957349993289,None,,,,,,,,,,,,,,009,001,2022-06-23_16h03.56.226,audio-text-input,2022.1.1,59.95707077339759,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,3.231645500054583,122.19047369994223,None,,,,,,,,,,009,001,2022-06-23_16h03.56.226,audio-text-input,2022.1.1,59.95707077339759,
estimulos/6.wav,,,,,0,0,0,5,,,,,,,,,,,,,,,0.009192140074446797,None,,,,,,,,,122.19047369994223,None,130.58326669991948,None,130.58326669991948,None,6,,,009,001,2022-06-23_16h03.56.226,audio-text-input,2022.1.1,59.95707077339759,
estimulos/5.wav,,,,,0,1,1,4,,,,,,,,,,,,,,,0.013695240020751953,None,,,,,,,,,,,138.3251308000181,None,138.3251308000181,None,6,,,009,001,2022-06-23_16h03.56.226,audio-text-input,2022.1.1,59.95707077339759,
estimulos/4.wav,,,,,0,2,2,3,,,,,,,,,,,,,,,0.013772039907053113,None,,,,,,,,,,,150.03791169985197,None,150.03791169985197,None,7,,,009,001,2022-06-23_16h03.56.226,audio-text-input,2022.1.1,59.95707077339759,
estimulos/2.wav,,,,,0,3,3,1,,,,,,,,,,,,,,,0.013772639911621809,None,,,,,,,,,,,166.6560918998439,None,166.6560918998439,None,4,,,009,001,2022-06-23_16h03.56.226,audio-text-input,2022.1.1,59.95707077339759,
estimulos/3.wav,,,,,0,4,4,2,,,,,,,,,,,,,,,0.013734739972278476,None,,,,,,,,,,,174.14755119988695,None,174.14755119988695,None,6,,,009,001,2022-06-23_16h03.56.226,audio-text-input,2022.1.1,59.95707077339759,
