soundEstimulus,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image_2.started,image_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,instruccion.started,instruccion.stopped,instruccion_2.started,instruccion_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,soundEst.started,soundEst.stopped,testText.started,testText.stopped,instr_2.started,instr_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,instruccion_3.started,instruccion_3.stopped,instr.started,instr.stopped,text.started,text.stopped,typedWord,text_3.started,text_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,129.24311769986525,None,return,11.97494739992544,136.25437929993495,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,001,2022-06-23_17h49.26.086,audio-text-input,2022.1.1,59.94122159526467,
,,,,,,,,,,,,,,,136.25437929993495,None,148.25085499999113,None,return,11.845811000093818,148.25085499999113,None,,,,,,,,,,,,,,,,,,,,020,001,2022-06-23_17h49.26.086,audio-text-input,2022.1.1,59.94122159526467,
estimulos/2.wav,0,0,0,1,,,,,,,,,,,,,,,,,,,0.008336950093507767,None,165.25285460008308,None,165.25285460008308,None,,,,,,,,,,,,,,020,001,2022-06-23_17h49.26.086,audio-text-input,2022.1.1,59.94122159526467,
estimulos/5.wav,0,1,1,4,,,,,,,,,,,,,,,,,,,0.013749150093644857,None,178.65093920007348,None,178.65093920007348,None,,,,,,,,,,,,,,020,001,2022-06-23_17h49.26.086,audio-text-input,2022.1.1,59.94122159526467,
estimulos/3.wav,0,2,2,2,,,,,,,,,,,,,,,,,,,0.013776649720966816,None,187.59400129993446,None,187.59400129993446,None,,,,,,,,,,,,,,020,001,2022-06-23_17h49.26.086,audio-text-input,2022.1.1,59.94122159526467,
estimulos/6.wav,0,3,3,5,,,,,,,,,,,,,,,,,,,0.013900750083848834,None,198.22223050007597,None,198.22223050007597,None,,,,,,,,,,,,,,020,001,2022-06-23_17h49.26.086,audio-text-input,2022.1.1,59.94122159526467,
estimulos/4.wav,0,4,4,3,,,,,,,,,,,,,,,,,,,0.01373644988052547,None,207.01515159988776,None,207.01515159988776,None,,,,,,,,,,,,,,020,001,2022-06-23_17h49.26.086,audio-text-input,2022.1.1,59.94122159526467,
estimulos/1.wav,0,5,5,0,,,,,,,,,,,,,,,,,,,0.013884650077670813,None,216.3587036000099,None,216.3587036000099,None,,,,,,,,,,,,,,020,001,2022-06-23_17h49.26.086,audio-text-input,2022.1.1,59.94122159526467,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,5.967974500032142,217.84363120002672,None,,,,,,,,,,020,001,2022-06-23_17h49.26.086,audio-text-input,2022.1.1,59.94122159526467,
estimulos/6.wav,,,,,0,0,0,5,,,,,,,,,,,,,,,0.009355050045996904,None,,,,,,,,,217.84363120002672,None,228.97248149989173,None,228.97248149989173,None,5,,,020,001,2022-06-23_17h49.26.086,audio-text-input,2022.1.1,59.94122159526467,
estimulos/3.wav,,,,,0,1,1,2,,,,,,,,,,,,,,,0.01373545010574162,None,,,,,,,,,,,237.314969799947,None,237.314969799947,None,3,,,020,001,2022-06-23_17h49.26.086,audio-text-input,2022.1.1,59.94122159526467,
estimulos/2.wav,,,,,0,2,2,1,,,,,,,,,,,,,,,0.014007349964231253,None,,,,,,,,,,,243.78872109996155,None,243.78872109996155,None,2.5,,,020,001,2022-06-23_17h49.26.086,audio-text-input,2022.1.1,59.94122159526467,
estimulos/5.wav,,,,,0,3,3,4,,,,,,,,,,,,,,,0.013871049974113703,None,,,,,,,,,,,253.79975080001168,None,253.79975080001168,None,6,,,020,001,2022-06-23_17h49.26.086,audio-text-input,2022.1.1,59.94122159526467,
estimulos/4.wav,,,,,0,4,4,3,,,,,,,,,,,,,,,0.013848449802026153,None,,,,,,,,,,,262.34230819996446,None,262.34230819996446,None,7,,,020,001,2022-06-23_17h49.26.086,audio-text-input,2022.1.1,59.94122159526467,
estimulos/1.wav,,,,,0,5,5,0,,,,,,,,,,,,,,,0.013583050109446049,None,,,,,,,,,,,270.96848819986917,None,270.96848819986917,None,0.5,,,020,001,2022-06-23_17h49.26.086,audio-text-input,2022.1.1,59.94122159526467,
estimulos/5.wav,,,,,1,0,6,4,,,,,,,,,,,,,,,0.01386084989644587,None,,,,,,,,,,,278.84380519995466,None,278.84380519995466,None,4,,,020,001,2022-06-23_17h49.26.086,audio-text-input,2022.1.1,59.94122159526467,
