soundEstimulus,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image_2.started,image_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,instruccion.started,instruccion.stopped,instruccion_2.started,instruccion_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,soundEst.started,soundEst.stopped,testText.started,testText.stopped,instr_2.started,instr_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,instruccion_3.started,instruccion_3.stopped,instr.started,instr.stopped,text.started,text.stopped,typedWord,text_3.started,text_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,25.197244900045916,None,return,15.660831899847835,32.20492390007712,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,012,001,2022-06-23_16h33.21.286,audio-text-input,2022.1.1,59.953583986654635,
,,,,,,,,,,,,,,,32.20492390007712,None,47.88869490008801,None,return,7.237017299979925,47.88869490008801,None,,,,,,,,,,,,,,,,,,,,012,001,2022-06-23_16h33.21.286,audio-text-input,2022.1.1,59.953583986654635,
estimulos/4.wav,0,0,0,3,,,,,,,,,,,,,,,,,,,0.008263269905000925,None,60.285651500103995,None,60.285651500103995,None,,,,,,,,,,,,,,012,001,2022-06-23_16h33.21.286,audio-text-input,2022.1.1,59.953583986654635,
estimulos/3.wav,0,1,1,2,,,,,,,,,,,,,,,,,,,0.012997869867831469,None,70.16308670002036,None,70.16308670002036,None,,,,,,,,,,,,,,012,001,2022-06-23_16h33.21.286,audio-text-input,2022.1.1,59.953583986654635,
estimulos/2.wav,0,2,2,1,,,,,,,,,,,,,,,,,,,0.013833669945597649,None,77.8049139000941,None,77.8049139000941,None,,,,,,,,,,,,,,012,001,2022-06-23_16h33.21.286,audio-text-input,2022.1.1,59.953583986654635,
estimulos/5.wav,0,3,3,4,,,,,,,,,,,,,,,,,,,0.01381587004289031,None,93.80561590008438,None,93.80561590008438,None,,,,,,,,,,,,,,012,001,2022-06-23_16h33.21.286,audio-text-input,2022.1.1,59.953583986654635,
estimulos/6.wav,0,4,4,5,,,,,,,,,,,,,,,,,,,0.013813870027661324,None,101.93117090011947,None,101.93117090011947,None,,,,,,,,,,,,,,012,001,2022-06-23_16h33.21.286,audio-text-input,2022.1.1,59.953583986654635,
estimulos/1.wav,0,5,5,0,,,,,,,,,,,,,,,,,,,0.013806069968268275,None,111.75859490013681,None,111.75859490013681,None,,,,,,,,,,,,,,012,001,2022-06-23_16h33.21.286,audio-text-input,2022.1.1,59.953583986654635,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,2.4909220000263304,112.62617790000513,None,,,,,,,,,,012,001,2022-06-23_16h33.21.286,audio-text-input,2022.1.1,59.953583986654635,
estimulos/4.wav,,,,,0,0,0,3,,,,,,,,,,,,,,,0.009267670102417469,None,,,,,,,,,112.62617790000513,None,120.28463630005717,None,120.28463630005717,None,3,,,012,001,2022-06-23_16h33.21.286,audio-text-input,2022.1.1,59.953583986654635,
estimulos/2.wav,,,,,0,1,1,1,,,,,,,,,,,,,,,0.01367056998424232,None,,,,,,,,,,,150.36744019994512,None,150.36744019994512,None,1.5,,,012,001,2022-06-23_16h33.21.286,audio-text-input,2022.1.1,59.953583986654635,
estimulos/5.wav,,,,,0,2,2,4,,,,,,,,,,,,,,,0.013861070154234767,None,,,,,,,,,,,157.52530430001207,None,157.52530430001207,None,4,,,012,001,2022-06-23_16h33.21.286,audio-text-input,2022.1.1,59.953583986654635,
estimulos/1.wav,,,,,0,3,3,0,,,,,,,,,,,,,,,0.013809070223942399,None,,,,,,,,,,,163.14833200001158,None,163.14833200001158,None,1,,,012,001,2022-06-23_16h33.21.286,audio-text-input,2022.1.1,59.953583986654635,
estimulos/3.wav,,,,,0,4,4,2,,,,,,,,,,,,,,,0.013915670104324818,None,,,,,,,,,,,168.82095189997926,None,168.82095189997926,None,3.5,,,012,001,2022-06-23_16h33.21.286,audio-text-input,2022.1.1,59.953583986654635,
estimulos/6.wav,,,,,0,5,5,5,,,,,,,,,,,,,,,0.01383537007495761,None,,,,,,,,,,,179.38259220006876,None,179.38259220006876,None,5,,,012,001,2022-06-23_16h33.21.286,audio-text-input,2022.1.1,59.953583986654635,
estimulos/4.wav,,,,,1,0,6,3,,,,,,,,,,,,,,,0.01379356998950243,None,,,,,,,,,,,185.57261599996127,None,185.57261599996127,None,6,,,012,001,2022-06-23_16h33.21.286,audio-text-input,2022.1.1,59.953583986654635,
estimulos/5.wav,,,,,1,1,7,4,,,,,,,,,,,,,,,0.0138065698556602,None,,,,,,,,,,,192.56364860013127,None,192.56364860013127,None,6.5,,,012,001,2022-06-23_16h33.21.286,audio-text-input,2022.1.1,59.953583986654635,
estimulos/6.wav,,,,,1,2,8,5,,,,,,,,,,,,,,,0.01378916995599866,None,,,,,,,,,,,199.02074820012785,None,199.02074820012785,None,6.5,,,012,001,2022-06-23_16h33.21.286,audio-text-input,2022.1.1,59.953583986654635,
estimulos/3.wav,,,,,1,3,9,2,,,,,,,,,,,,,,,0.013826370006427169,None,,,,,,,,,,,206.12841850006953,None,206.12841850006953,None,5,,,012,001,2022-06-23_16h33.21.286,audio-text-input,2022.1.1,59.953583986654635,
estimulos/1.wav,,,,,1,4,10,0,,,,,,,,,,,,,,,0.013802170287817717,None,,,,,,,,,,,212.3018141000066,None,212.3018141000066,None,1,,,012,001,2022-06-23_16h33.21.286,audio-text-input,2022.1.1,59.953583986654635,
estimulos/2.wav,,,,,1,5,11,1,,,,,,,,,,,,,,,0.013867670204490423,None,,,,,,,,,,,218.1417735000141,None,218.1417735000141,None,3,,,012,001,2022-06-23_16h33.21.286,audio-text-input,2022.1.1,59.953583986654635,
estimulos/4.wav,,,,,2,0,12,3,,,,,,,,,,,,,,,0.013806570088490844,None,,,,,,,,,,,224.08143369993195,None,224.08143369993195,None,4,,,012,001,2022-06-23_16h33.21.286,audio-text-input,2022.1.1,59.953583986654635,
estimulos/3.wav,,,,,2,1,13,2,,,,,,,,,,,,,,,0.013806970091536641,None,,,,,,,,,,,232.3570936000906,None,232.3570936000906,None,4.5,,,012,001,2022-06-23_16h33.21.286,audio-text-input,2022.1.1,59.953583986654635,
estimulos/1.wav,,,,,2,2,14,0,,,,,,,,,,,,,,,0.013786370167508721,None,,,,,,,,,,,243.16895329998806,None,243.16895329998806,None,0.5,,,012,001,2022-06-23_16h33.21.286,audio-text-input,2022.1.1,59.953583986654635,
estimulos/6.wav,,,,,2,3,15,5,,,,,,,,,,,,,,,0.01379056996665895,None,,,,,,,,,,,249.92634749994613,None,249.92634749994613,None,6,,,012,001,2022-06-23_16h33.21.286,audio-text-input,2022.1.1,59.953583986654635,
estimulos/2.wav,,,,,2,4,16,1,,,,,,,,,,,,,,,0.01382446987554431,None,,,,,,,,,,,255.64926879992709,None,255.64926879992709,None,6,,,012,001,2022-06-23_16h33.21.286,audio-text-input,2022.1.1,59.953583986654635,
estimulos/5.wav,,,,,2,5,17,4,,,,,,,,,,,,,,,0.013794569997116923,None,,,,,,,,,,,270.4487145000603,None,270.4487145000603,None,7,,,012,001,2022-06-23_16h33.21.286,audio-text-input,2022.1.1,59.953583986654635,
estimulos/1.wav,,,,,3,0,18,0,,,,,,,,,,,,,,,0.013762570219114423,None,,,,,,,,,,,276.7389478001278,None,276.7389478001278,None,1,,,012,001,2022-06-23_16h33.21.286,audio-text-input,2022.1.1,59.953583986654635,
estimulos/4.wav,,,,,3,1,19,3,,,,,,,,,,,,,,,0.013771770056337118,None,,,,,,,,,,,282.2450298999902,None,282.2450298999902,None,4,,,012,001,2022-06-23_16h33.21.286,audio-text-input,2022.1.1,59.953583986654635,
estimulos/2.wav,,,,,3,2,20,1,,,,,,,,,,,,,,,0.013808970106765628,None,,,,,,,,,,,288.2682630000636,None,288.2682630000636,None,5,,,012,001,2022-06-23_16h33.21.286,audio-text-input,2022.1.1,59.953583986654635,
estimulos/6.wav,,,,,3,3,21,5,,,,,,,,,,,,,,,0.013739470159634948,None,,,,,,,,,,,294.94222890003584,None,294.94222890003584,None,6,,,012,001,2022-06-23_16h33.21.286,audio-text-input,2022.1.1,59.953583986654635,
estimulos/5.wav,,,,,3,4,22,4,,,,,,,,,,,,,,,0.013755870051681995,None,,,,,,,,,,,300.9321362001356,None,300.9321362001356,None,6,,,012,001,2022-06-23_16h33.21.286,audio-text-input,2022.1.1,59.953583986654635,
estimulos/3.wav,,,,,3,5,23,2,,,,,,,,,,,,,,,0.0137037702370435,None,,,,,,,,,,,306.55484650004655,None,306.55484650004655,None,5.5,,,012,001,2022-06-23_16h33.21.286,audio-text-input,2022.1.1,59.953583986654635,
estimulos/1.wav,,,,,4,0,24,0,,,,,,,,,,,,,,,0.013842969899997115,None,,,,,,,,,,,312.5447382000275,None,312.5447382000275,None,1,,,012,001,2022-06-23_16h33.21.286,audio-text-input,2022.1.1,59.953583986654635,
estimulos/6.wav,,,,,4,1,25,5,,,,,,,,,,,,,,,0.013817070284858346,None,,,,,,,,,,,318.5013037000317,None,318.5013037000317,None,4.5,,,012,001,2022-06-23_16h33.21.286,audio-text-input,2022.1.1,59.953583986654635,
estimulos/5.wav,,,,,4,2,26,4,,,,,,,,,,,,,,,0.013854270102456212,None,,,,,,,,,,,328.2952801999636,None,328.2952801999636,None,4.5,,,012,001,2022-06-23_16h33.21.286,audio-text-input,2022.1.1,59.953583986654635,
estimulos/4.wav,,,,,4,3,27,3,,,,,,,,,,,,,,,0.01377396984025836,None,,,,,,,,,,,335.3196346000768,None,335.3196346000768,None,5,,,012,001,2022-06-23_16h33.21.286,audio-text-input,2022.1.1,59.953583986654635,
estimulos/3.wav,,,,,4,4,28,2,,,,,,,,,,,,,,,0.013814369682222605,None,,,,,,,,,,,341.6098450999707,None,341.6098450999707,None,5,,,012,001,2022-06-23_16h33.21.286,audio-text-input,2022.1.1,59.953583986654635,
estimulos/2.wav,,,,,4,5,29,1,,,,,,,,,,,,,,,0.013843670021742582,None,,,,,,,,,,,349.6860665001441,None,349.6860665001441,None,3,,,012,001,2022-06-23_16h33.21.286,audio-text-input,2022.1.1,59.953583986654635,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.43615010008216,None,,,,,,,
