subject,condition,target_distance,perc_dist_sd,perc_dist_sem,perc_dist_var,perc_dist_n,perc_dist,rel_bias_signed_sd,rel_bias_signed_sem,rel_bias_signed_var,rel_bias_signed_n,rel_bias_signed,rel_bias_unsigned_sd,rel_bias_unsigned_sem,rel_bias_unsigned_var,rel_bias_unsigned_n,rel_bias_unsigned,abs_bias_sd,abs_bias_sem,abs_bias_var,abs_bias_n,log_bias_sd,log_bias_sem,log_bias_var,log_bias_n,log_bias_m,log_bias_unsigned_sd,log_bias_unsigned_sem,log_bias_unsigned_var,log_bias_unsigned_n,log_bias_unsigned_m
54,Unknown environment,2,0.44721359549995793,0.19999999999999998,0.2,5,3.8,0.22360679774997896,0.09999999999999999,0.05,5,0.9,0.22360679774997896,0.09999999999999999,0.05,5,0.9,0.44721359549995793,0.19999999999999998,0.2,5,0.05587430161582005,0.02498774732165999,0.0031219375810556307,5,0.2760422483423212,0.05587430161582005,0.02498774732165999,0.0031219375810556307,5,0.2760422483423212
55,Unknown environment,2,0.5477225575051661,0.24494897427831777,0.3,5,1.4,0.27386127875258304,0.12247448713915889,0.075,5,-0.3,0.27386127875258304,0.12247448713915889,0.075,5,0.3,0.5477225575051661,0.24494897427831777,0.3,5,0.16488091911084485,0.07373698866489865,0.02718571748683696,5,-0.1806179973983887,0.16488091911084485,0.07373698866489865,0.02718571748683696,5,0.1806179973983887
56,Unknown environment,2,0.9746794344808963,0.43588989435406733,0.95,5,5.3,0.48733971724044817,0.21794494717703367,0.2375,5,1.65,0.48733971724044817,0.21794494717703367,0.2375,5,1.65,0.9746794344808963,0.43588989435406733,0.95,5,0.07319887548342417,0.032735532291495846,0.005358075372037836,5,0.4180141176955502,0.07319887548342417,0.032735532291495846,0.005358075372037836,5,0.4180141176955502
57,Unknown environment,2,0.8366600265340756,0.3741657386773941,0.7,5,4.2,0.4183300132670378,0.18708286933869706,0.175,5,1.1,0.4183300132670378,0.18708286933869706,0.175,5,1.1,0.8366600265340756,0.3741657386773941,0.7,5,0.09143831628702612,0.04089245819318331,0.008360965685406226,5,0.31480625354554376,0.09143831628702612,0.04089245819318331,0.008360965685406226,5,0.31480625354554376
58,Unknown environment,2,15.962455951387932,7.138627319029899,254.8,5,20.4,7.981227975693966,3.5693136595149495,63.7,5,9.2,7.981227975693966,3.5693136595149495,63.7,5,9.2,15.962455951387932,7.138627319029899,254.8,5,0.5287323482107735,0.23645629450047578,0.2795578960444786,5,0.8120214730200616,0.5287323482107735,0.23645629450047578,0.2795578960444786,5,0.8120214730200616
59,Unknown environment,2,0.44721359549995793,0.19999999999999998,0.2,5,3.2,0.22360679774997896,0.09999999999999999,0.05,5,0.6,0.22360679774997896,0.09999999999999999,0.05,5,0.6,0.44721359549995793,0.19999999999999998,0.2,5,0.05587430161582005,0.02498774732165999,0.0031219375810556307,5,0.20107900637734122,0.05587430161582005,0.02498774732165999,0.0031219375810556307,5,0.20107900637734122
60,Unknown environment,2,1.0954451150103321,0.48989794855663554,1.2,5,7.8,0.5477225575051661,0.24494897427831777,0.3,5,2.9,0.5477225575051661,0.24494897427831777,0.3,5,2.9,1.0954451150103321,0.48989794855663554,1.2,5,0.06545492223272405,0.029272331114866653,0.0042843468444919534,5,0.5873027484957787,0.06545492223272405,0.029272331114866653,0.0042843468444919534,5,0.5873027484957787
61,Unknown environment,2,15.049916943292411,6.730527468185535,226.5,5,50,7.5249584716462055,3.3652637340927676,56.625,5,24,7.5249584716462055,3.3652637340927676,56.625,5,24,15.049916943292411,6.730527468185535,226.5,5,0.1372925145585544,0.06139907907096143,0.01884923455381087,5,1.3810987314668333,0.1372925145585544,0.06139907907096143,0.01884923455381087,5,1.3810987314668333
62,Unknown environment,2,0.4183300132670378,0.18708286933869706,0.175,5,2.4,0.2091650066335189,0.09354143466934853,0.04375,5,0.2,0.2091650066335189,0.09354143466934853,0.04375,5,0.2,0.4183300132670378,0.18708286933869706,0.175,5,0.07487382886156742,0.033484594214030085,0.005606090248391287,5,0.07398225701435882,0.07487382886156742,0.033484594214030085,0.005606090248391287,5,0.07398225701435882
63,Unknown environment,2,0.44721359549995793,0.19999999999999998,0.2,5,1.3,0.22360679774997896,0.09999999999999999,0.05,5,-0.35,0.22360679774997896,0.09999999999999999,0.05,5,0.35,0.44721359549995793,0.19999999999999998,0.2,5,0.13792955762292086,0.061683973390265066,0.019024562866054646,5,-0.2056057447200487,0.13792955762292086,0.061683973390265066,0.019024562866054646,5,0.2056057447200487
64,Unknown environment,2,0.11401754250991376,0.050990195135927834,0.012999999999999992,5,2.34,0.05700877125495688,0.025495097567963917,0.003249999999999998,5,0.16999999999999998,0.05700877125495688,0.025495097567963917,0.003249999999999998,5,0.16999999999999998,0.11401754250991376,0.050990195135927834,0.012999999999999992,5,0.021066266525728208,0.009421120796731318,4.437875853330169e-4,5,0.06777592498422592,0.021066266525728208,0.009421120796731318,4.437875853330169e-4,5,0.06777592498422592
65,Unknown environment,2,0.17888543819998312,0.07999999999999997,0.03199999999999998,5,2.62,0.08944271909999156,0.03999999999999999,0.007999999999999995,5,0.30999999999999994,0.08944271909999156,0.03999999999999999,0.007999999999999995,5,0.30999999999999994,0.17888543819998312,0.07999999999999997,0.03199999999999998,5,0.029743174292123132,0.013301551916762301,8.846564169716143e-4,5,0.1164581365437988,0.029743174292123132,0.013301551916762301,8.846564169716143e-4,5,0.1164581365437988
66,Unknown environment,2,1.6733200530681511,0.7483314773547882,2.8,5,2.6,0.8366600265340756,0.3741657386773941,0.7,5,0.3,0.44721359549995793,0.19999999999999998,0.2,5,0.7,0.8944271909999159,0.39999999999999997,0.8,5,0.31512938899416615,0.1409301470997859,0.0993065318078365,5,0.029612507091087537,0.09477752588990639,0.04238579812581538,0.008982779413811875,5,0.2704365036222725
67,Unknown environment,2,1.51657508881031,0.6782329983125267,2.3,5,5.4,0.758287544405155,0.33911649915626335,0.575,5,1.7,0.758287544405155,0.33911649915626335,0.575,5,1.7,1.51657508881031,0.6782329983125267,2.3,5,0.14295425603093784,0.06393108683161726,0.020435919317358924,5,0.4144683643034639,0.14295425603093784,0.06393108683161726,0.020435919317358924,5,0.4144683643034639
68,Unknown environment,2,1.4142135623730951,0.6324555320336759,2,5,4,0.7071067811865476,0.31622776601683794,0.5,5,1,0.7071067811865476,0.31622776601683794,0.5,5,1,1.4142135623730951,0.6324555320336759,2,5,0.17212295911950268,0.07697572741592507,0.029626313056053986,5,0.2760422483423212,0.17212295911950268,0.07697572741592507,0.029626313056053986,5,0.2760422483423212
69,Unknown environment,2,1.140175425099138,0.5099019513592785,1.3,5,5.6,0.570087712549569,0.25495097567963926,0.325,5,1.8,0.570087712549569,0.25495097567963926,0.325,5,1.8,1.140175425099138,0.5099019513592785,1.3,5,0.09309452032968267,0.04163313515798132,0.0086665897154137,5,0.4394561116251239,0.09309452032968267,0.04163313515798132,0.0086665897154137,5,0.4394561116251239
70,Unknown environment,2,1.7320508075688772,0.7745966692414833,3,5,7,0.8660254037844386,0.38729833462074165,0.75,5,2.5,0.8660254037844386,0.38729833462074165,0.75,5,2.5,1.7320508075688772,0.7745966692414833,3,5,0.13057830327439543,0.05839639250162631,0.017050693286019988,5,0.5302556027996288,0.13057830327439543,0.05839639250162631,0.017050693286019988,5,0.5302556027996288
71,Unknown environment,2,1.140175425099138,0.5099019513592785,1.3,5,3.4,0.570087712549569,0.25495097567963926,0.325,5,0.7,0.570087712549569,0.25495097567963926,0.325,5,0.7,1.140175425099138,0.5099019513592785,1.3,5,0.15000603882301664,0.06708473996874754,0.022501811683372376,5,0.21023050448947625,0.15000603882301664,0.06708473996874754,0.022501811683372376,5,0.21023050448947625
72,Unknown environment,2,1.7888543819998317,0.7999999999999999,3.2,5,9.3,0.8944271909999159,0.39999999999999997,0.8,5,3.65,0.8944271909999159,0.39999999999999997,0.8,5,3.65,1.7888543819998317,0.7999999999999999,3.2,5,0.08103064314201018,0.036238005265212384,0.006565965128007801,5,0.6612850055101375,0.08103064314201018,0.036238005265212384,0.006565965128007801,5,0.6612850055101375
73,Unknown environment,2,0.5477225575051661,0.24494897427831777,0.3,5,7.4,0.27386127875258304,0.12247448713915889,0.075,5,2.7,0.27386127875258304,0.12247448713915889,0.075,5,2.7,0.5477225575051661,0.24494897427831777,0.3,5,0.03176349751332256,0.014205067928586954,0.0010089197742788486,5,0.5672648231413504,0.03176349751332256,0.014205067928586954,0.0010089197742788486,5,0.5672648231413504
74,Unknown environment,2,1.3416407864998738,0.6,1.8,5,4.4,0.6708203932499369,0.3,0.45,5,1.2,0.6708203932499369,0.3,0.45,5,1.2,1.3416407864998738,0.6,1.8,5,0.17796418207150638,0.07958800173440751,0.03167125010038027,5,0.3183520069376301,0.17796418207150638,0.07958800173440751,0.03167125010038027,5,0.3183520069376301
75,Unknown environment,2,1.6733200530681511,0.7483314773547882,2.8,5,7.4,0.8366600265340756,0.3741657386773941,0.7,5,2.7,0.8366600265340756,0.3741657386773941,0.7,5,2.7,1.6733200530681511,0.7483314773547882,2.8,5,0.09363922528776025,0.041876734620769844,0.008768304512491918,5,0.5598681098907163,0.09363922528776025,0.041876734620769844,0.008768304512491918,5,0.5598681098907163
76,Unknown environment,2,0.44721359549995793,0.19999999999999998,0.2,5,4.7,0.22360679774997896,0.09999999999999999,0.05,5,1.35,0.22360679774997896,0.09999999999999999,0.05,5,1.35,0.44721359549995793,0.19999999999999998,0.2,5,0.043053731687059164,0.0192542141474602,0.0018536238121812825,5,0.3694065079582913,0.043053731687059164,0.0192542141474602,0.0018536238121812825,5,0.3694065079582913
77,Unknown environment,2,2.23606797749979,1,5,5,16,1.118033988749895,0.5,1.25,5,7,1.118033988749895,0.5,1.25,5,7,2.23606797749979,1,5,5,0.05587430161582002,0.02498774732165998,0.0031219375810556276,5,0.9000490107133601,0.05587430161582002,0.02498774732165998,0.0031219375810556276,5,0.9000490107133601
78,Unknown environment,2,0.5477225575051661,0.24494897427831777,0.3,5,2.6,0.27386127875258304,0.12247448713915889,0.075,5,0.3,0.27386127875258304,0.12247448713915889,0.075,5,0.3,0.5477225575051661,0.24494897427831777,0.3,5,0.09644915476428247,0.04313337328506666,0.009302439454744512,5,0.10565475543340874,0.09644915476428247,0.04313337328506666,0.009302439454744512,5,0.10565475543340874
79,Unknown environment,2,1.5811388300841898,0.7071067811865476,2.5,5,7,0.7905694150420949,0.3535533905932738,0.625,5,2.5,0.7905694150420949,0.3535533905932738,0.625,5,2.5,1.5811388300841898,0.7071067811865476,2.5,5,0.10085731144890253,0.045104760885522774,0.010172197272700925,5,0.5348803625690564,0.10085731144890253,0.045104760885522774,0.010172197272700925,5,0.5348803625690564
80,Unknown environment,2,0.22360679774997896,0.09999999999999999,0.05,5,2.1,0.11180339887498948,0.049999999999999996,0.0125,5,0.05,0.11180339887498948,0.049999999999999996,0.0125,5,0.05,0.22360679774997896,0.09999999999999999,0.05,5,0.0433394753572806,0.01938200260161128,0.001878310124244333,5,0.019382002601611284,0.0433394753572806,0.01938200260161128,0.001878310124244333,5,0.019382002601611284
81,Unknown environment,2,3.5071355833500366,1.5684387141358123,12.3,5,4.4,1.7535677916750183,0.7842193570679061,3.075,5,1.2,1.5572411502397436,0.6964194138592059,2.425,5,1.4,3.1144823004794873,1.3928388277184118,9.7,5,0.3832463694266528,0.17139298683359855,0.14687777967871044,5,0.21938200260161128,0.2504264457458528,0.11199411121027798,0.06271340472890057,5,0.3397940008672038
82,Unknown environment,2,1,0.44721359549995793,1,5,7,0.5,0.22360679774997896,0.25,5,2.5,0.5,0.22360679774997896,0.25,5,2.5,1,0.44721359549995793,1,5,0.0625014514764775,0.027951498838761656,0.003906431436666471,5,0.5404861072891051,0.0625014514764775,0.027951498838761656,0.003906431436666471,5,0.5404861072891051
83,Unknown environment,2,0.08944271909999157,0.039999999999999994,0.007999999999999997,5,1.04,0.04472135954999579,0.019999999999999997,0.001999999999999999,5,-0.48,0.04472135954999579,0.019999999999999997,0.001999999999999999,5,0.48,0.08944271909999157,0.039999999999999994,0.007999999999999997,5,0.035410929741125134,0.015836249209524967,0.0012539339451309007,5,-0.2851937464544562,0.035410929741125134,0.015836249209524967,0.0012539339451309007,5,0.2851937464544562
84,Unknown environment,2,1.0583005244258363,0.4732863826479693,1.12,5,2.2,0.5291502622129182,0.23664319132398465,0.28,5,0.1,0.4242640687119285,0.18973665961010275,0.18,5,0.3,0.848528137423857,0.3794733192202055,0.72,5,0.18821944934838516,0.08417429668611354,0.035426561113009326,5,0.006684751097389943,0.1389786316272401,0.06215313354768222,0.019315060048980107,5,0.11372724716820254
85,Unknown environment,2,0.8944271909999159,0.39999999999999997,0.8,5,2.4,0.44721359549995793,0.19999999999999998,0.2,5,0.2,0.44721359549995793,0.19999999999999998,0.2,5,0.2,0.8944271909999159,0.39999999999999997,0.8,5,0.13462470671422577,0.060205999132796235,0.018123811657891307,5,0.06020599913279624,0.13462470671422577,0.060205999132796235,0.018123811657891307,5,0.06020599913279624
86,Unknown environment,2,1.224744871391589,0.5477225575051661,1.5,5,4,0.6123724356957945,0.27386127875258304,0.375,5,1,0.6123724356957945,0.27386127875258304,0.375,5,1,1.224744871391589,0.5477225575051661,1.5,5,0.12363113103738389,0.05528952262695489,0.015284656561582788,5,0.2862727528317975,0.12363113103738389,0.05528952262695489,0.015284656561582788,5,0.2862727528317975
87,Unknown environment,2,367.1623619054655,164.20000000000002,134808.2,5,665.8,183.58118095273275,82.10000000000001,33702.05,5,331.9,183.58118095273275,82.10000000000001,33702.05,5,331.9,367.1623619054655,164.20000000000002,134808.2,5,0.8787011856113992,0.39296711658734973,0.7721157735948787,5,2.225080980124743,0.8787011856113992,0.39296711658734973,0.7721157735948787,5,2.225080980124743
88,Unknown environment,2,0.44721359549995793,0.19999999999999998,0.2,5,1.7,0.22360679774997896,0.09999999999999999,0.05,5,-0.15,0.22360679774997896,0.09999999999999999,0.05,5,0.15,0.44721359549995793,0.19999999999999998,0.2,5,0.1322297943165645,0.059134961748530716,0.017484718505000954,5,-0.08519374645445622,0.1322297943165645,0.059134961748530716,0.017484718505000954,5,0.08519374645445622
89,Unknown environment,2,1.6733200530681511,0.7483314773547882,2.8,5,5.6,0.8366600265340756,0.3741657386773941,0.7,5,1.8,0.8366600265340756,0.3741657386773941,0.7,5,1.8,1.6733200530681511,0.7483314773547882,2.8,5,0.15306697482784978,0.06845363216506425,0.023429498782949598,5,0.4278577222295865,0.15306697482784978,0.06845363216506425,0.023429498782949598,5,0.4278577222295865
90,Unknown environment,2,0.8366600265340756,0.3741657386773941,0.7,5,10.2,0.4183300132670378,0.18708286933869706,0.175,5,4.1,0.4183300132670378,0.18708286933869706,0.175,5,4.1,0.8366600265340756,0.3741657386773941,0.7,5,0.03621547989390909,0.016196054976111516,0.0013115609839461334,5,0.7063755802871738,0.03621547989390909,0.016196054976111516,0.0013115609839461334,5,0.7063755802871738
91,Unknown environment,2,0.7071067811865476,0.31622776601683794,0.5,5,2,0.3535533905932738,0.15811388300841897,0.125,5,0,0.27386127875258304,0.12247448713915889,0.075,5,0.2,0.5477225575051661,0.24494897427831777,0.3,5,0.17212295911950268,0.07697572741592507,0.029626313056053986,5,-0.02498774732165999,0.13792955762292086,0.061683973390265066,0.019024562866054643,5,0.09542425094393249
92,Unknown environment,2,443.69353161839086,198.42577957513484,196863.95,5,206.3,221.84676580919543,99.21288978756742,49215.9875,5,102.15,221.84676580919543,99.21288978756742,49215.9875,5,102.15,443.69353161839086,198.42577957513484,196863.95,5,0.9462074580657411,0.42315683941045573,0.8953085536992312,5,1.0113095108668175,0.9462074580657411,0.42315683941045573,0.8953085536992312,5,1.0113095108668175
93,Unknown environment,2,1.4747881203752624,0.6595452979136458,2.175,5,2.9,0.7373940601876312,0.3297726489568229,0.54375,5,0.45,0.30618621784789724,0.13693063937629152,0.09375,5,0.75,0.6123724356957945,0.27386127875258304,0.375,5,0.3820144450492452,0.17084205350339404,0.14593503622628276,5,0.0690686187162114,0.17848343791344048,0.07982022000646323,0.031856337609400966,5,0.30989261524739636
94,Unknown environment,2,0.5477225575051661,0.24494897427831777,0.3,5,2.6,0.27386127875258304,0.12247448713915889,0.075,5,0.3,0.27386127875258304,0.12247448713915889,0.075,5,0.3,0.5477225575051661,0.24494897427831777,0.3,5,0.09644915476428247,0.04313337328506666,0.009302439454744512,5,0.10565475543340874,0.09644915476428247,0.04313337328506666,0.009302439454744512,5,0.10565475543340874
95,Unknown environment,2,0.5477225575051661,0.24494897427831777,0.3,5,1.4,0.27386127875258304,0.12247448713915889,0.075,5,-0.3,0.27386127875258304,0.12247448713915889,0.075,5,0.3,0.5477225575051661,0.24494897427831777,0.3,5,0.16488091911084485,0.07373698866489865,0.02718571748683696,5,-0.1806179973983887,0.16488091911084485,0.07373698866489865,0.02718571748683696,5,0.1806179973983887
96,Unknown environment,2,0.44721359549995793,0.19999999999999998,0.2,5,2.8,0.22360679774997896,0.09999999999999999,0.05,5,0.4,0.22360679774997896,0.09999999999999999,0.05,5,0.4,0.44721359549995793,0.19999999999999998,0.2,5,0.07875040509840574,0.03521825181113625,0.006201626303163008,5,0.140873007244545,0.07875040509840574,0.03521825181113625,0.006201626303163008,5,0.140873007244545
97,Unknown environment,2,1.7888543819998317,0.7999999999999999,3.2,5,4.8,0.8944271909999159,0.39999999999999997,0.8,5,1.4,0.8944271909999159,0.39999999999999997,0.8,5,1.4,1.7888543819998317,0.7999999999999999,3.2,5,0.1706737569460758,0.07632762450134048,0.029129531310088164,5,0.3542623651706676,0.1706737569460758,0.07632762450134048,0.029129531310088164,5,0.3542623651706676
98,Unknown environment,2,0.5477225575051661,0.24494897427831777,0.3,5,1.4,0.27386127875258304,0.12247448713915889,0.075,5,-0.3,0.27386127875258304,0.12247448713915889,0.075,5,0.3,0.5477225575051661,0.24494897427831777,0.3,5,0.16488091911084485,0.07373698866489865,0.02718571748683696,5,-0.1806179973983887,0.16488091911084485,0.07373698866489865,0.02718571748683696,5,0.1806179973983887
99,Unknown environment,2,2.8284271247461903,1.2649110640673518,8,5,29,1.4142135623730951,0.6324555320336759,2,5,13.5,1.4142135623730951,0.6324555320336759,2,5,13.5,2.8284271247461903,1.2649110640673518,8,5,0.04006335966947954,0.01791687912559595,0.0016050727880060798,5,1.1598333593815988,0.04006335966947954,0.01791687912559595,0.0016050727880060798,5,1.1598333593815988
100,Unknown environment,2,0.9082951062292475,0.40620192023179796,0.825,5,3.8,0.45414755311462374,0.20310096011589898,0.20625,5,0.9,0.45414755311462374,0.20310096011589898,0.20625,5,0.9,0.9082951062292475,0.40620192023179796,0.825,5,0.11063594488635707,0.04947789870416293,0.012240312300897038,5,0.26798961233887014,0.11063594488635707,0.04947789870416293,0.012240312300897038,5,0.26798961233887014
101,Unknown environment,2,1.0954451150103321,0.48989794855663554,1.2,5,2.8,0.5477225575051661,0.24494897427831777,0.3,5,0.4,0.22360679774997896,0.09999999999999999,0.05,5,0.6,0.44721359549995793,0.19999999999999998,0.2,5,0.23369203794625262,0.10451025652965623,0.05461196859947278,5,0.10565475543340874,0.06843176434656238,0.03060361537983199,0.004682906371583446,5,0.22606675369900123
102,Unknown environment,2,0.7071067811865476,0.31622776601683794,0.5,5,1.5,0.3535533905932738,0.15811388300841897,0.125,5,-0.25,0.3535533905932738,0.15811388300841897,0.125,5,0.25,0.7071067811865476,0.31622776601683794,0.5,5,0.26924941342845155,0.12041199826559247,0.07249524663156523,5,-0.1806179973983887,0.26924941342845155,0.12041199826559247,0.07249524663156523,5,0.1806179973983887
103,Unknown environment,2,0.5403702434442518,0.2416609194718914,0.2919999999999999,5,2.32,0.2701851217221259,0.1208304597359457,0.07299999999999998,5,0.15999999999999998,0.23452078799117146,0.10488088481701514,0.05499999999999999,5,0.19999999999999998,0.4690415759823429,0.2097617696340303,0.21999999999999997,5,0.09895586950259781,0.0442544101960814,0.009792264109015169,5,0.05529236083464883,0.08272529747038827,0.03699587772053591,0.0068434748415642285,5,0.07359535705891887
104,Unknown environment,2,4.43846820423443,1.9849433241279208,19.7,5,14.8,2.219234102117215,0.9924716620639604,4.925,5,6.4,2.219234102117215,0.9924716620639604,4.925,5,6.4,4.43846820423443,1.9849433241279208,19.7,5,0.12491942094519616,0.05586566338867393,0.015604861729283112,5,0.8544193997541588,0.12491942094519616,0.05586566338867393,0.015604861729283112,5,0.8544193997541588
105,Unknown environment,2,1.0954451150103321,0.48989794855663554,1.2,5,7.2,0.5477225575051661,0.24494897427831777,0.3,5,2.6,0.5477225575051661,0.24494897427831777,0.3,5,2.6,1.0954451150103321,0.48989794855663554,1.2,5,0.06332112406598238,0.028318067564646894,0.004009564752979533,5,0.5525075803091666,0.06332112406598238,0.028318067564646894,0.004009564752979533,5,0.5525075803091666
106,Unknown environment,2,1.3038404810405297,0.58309518948453,1.7,5,3.8,0.6519202405202649,0.291547594742265,0.425,5,0.9,0.6519202405202649,0.291547594742265,0.425,5,0.9,1.3038404810405297,0.58309518948453,1.7,5,0.16899204350641442,0.07557553938738891,0.028558310768473868,5,0.25460025441274753,0.16899204350641442,0.07557553938738891,0.028558310768473868,5,0.25460025441274753
107,Unknown environment,2,0.5477225575051661,0.24494897427831777,0.3,5,1.1,0.27386127875258304,0.12247448713915889,0.075,5,-0.45,0.27386127875258304,0.12247448713915889,0.075,5,0.45,0.5477225575051661,0.24494897427831777,0.3,5,0.2128603512745581,0.09519404303287918,0.04530952914472827,5,-0.3010299956639812,0.2128603512745581,0.09519404303287918,0.04530952914472827,5,0.3010299956639812
108,Unknown environment,2,0.5477225575051661,0.24494897427831777,0.3,5,5.4,0.27386127875258304,0.12247448713915889,0.075,5,1.7,0.27386127875258304,0.12247448713915889,0.075,5,1.7,0.5477225575051661,0.24494897427831777,0.3,5,0.0433693545916509,0.019395365001444807,0.001880900917696351,5,0.42961250709108756,0.0433693545916509,0.019395365001444807,0.001880900917696351,5,0.42961250709108756
1,Controlled environment,3,0.5477225575051661,0.24494897427831777,0.3,5,3.4,0.18257418583505536,0.0816496580927726,0.03333333333333333,5,0.13333333333333333,0.18257418583505536,0.0816496580927726,0.03333333333333333,5,0.13333333333333333,0.5477225575051661,0.24494897427831777,0.3,5,0.06843176434656235,0.03060361537983198,0.0046829063715834425,5,0.04997549464331997,0.06843176434656235,0.03060361537983198,0.0046829063715834425,5,0.04997549464331997
2,Controlled environment,3,6.519202405202649,2.9154759474226504,42.5,5,24,2.173067468400883,0.97182531580755,4.722222222222222,5,7,2.173067468400883,0.97182531580755,4.722222222222222,5,7,6.519202405202649,2.9154759474226504,42.5,5,0.12845462726089174,0.057446655715950305,0.016500591264734632,5,0.8887394998465425,0.12845462726089174,0.057446655715950305,0.016500591264734632,5,0.8887394998465425
3,Controlled environment,3,0.6373774391990981,0.28504385627478446,0.40625,5,2.5,0.21245914639969934,0.09501461875826148,0.04513888888888888,5,-0.16666666666666666,0.10865337342004414,0.048591265790377494,0.011805555555555554,5,0.23333333333333334,0.32596012026013244,0.1457737973711325,0.10625,5,0.10416528258504844,0.046584130551128665,0.010850406096022995,5,-0.0895926051956898,0.06289749021351684,0.02812861274631028,0.003956094275159448,5,0.1163713210479351
4,Controlled environment,3,1,0.44721359549995793,1,5,5,0.33333333333333337,0.14907119849998599,0.11111111111111112,5,0.6666666666666666,0.33333333333333337,0.14907119849998599,0.11111111111111112,5,0.6666666666666666,1,0.44721359549995793,1,5,0.08813483044659828,0.03941509441280238,0.007767748337850628,5,0.21475724283218373,0.08813483044659828,0.03941509441280238,0.007767748337850628,5,0.21475724283218373
5,Controlled environment,3,0.5477225575051661,0.24494897427831777,0.3,5,2.6,0.18257418583505536,0.0816496580927726,0.03333333333333333,5,-0.13333333333333333,0.18257418583505536,0.0816496580927726,0.03333333333333333,5,0.13333333333333333,0.5477225575051661,0.24494897427831777,0.3,5,0.0964491547642825,0.04313337328506667,0.0093024394547445155,5,-0.07043650362227251,0.0964491547642825,0.04313337328506667,0.0093024394547445155,5,0.07043650362227251
6,Controlled environment,3,0.6708203932499369,0.3,0.45,5,1.7,0.22360679774997896,0.09999999999999999,0.049999999999999996,5,-0.4333333333333333,0.22360679774997896,0.09999999999999999,0.049999999999999996,5,0.4333333333333333,0.6708203932499369,0.3,0.45,5,0.18681164784403467,0.08354470871360271,0.03489859177020362,5,-0.2771212547196625,0.18681164784403467,0.08354470871360271,0.03489859177020362,5,0.2771212547196625
7,Controlled environment,3,2.9154759474226504,1.3038404810405297,8.5,5,8,0.9718253158075502,0.4346134936801766,0.9444444444444445,5,1.6666666666666667,0.9718253158075502,0.4346134936801766,0.9444444444444445,5,1.6666666666666667,2.9154759474226504,1.3038404810405297,8.5,5,0.15687252023024223,0.07015552380730651,0.02460898760338776,5,0.4031588534366464,0.15687252023024223,0.07015552380730651,0.02460898760338776,5,0.4031588534366464
8,Controlled environment,3,0.7071067811865476,0.31622776601683794,0.5,5,5,0.23570226039551584,0.10540925533894598,0.05555555555555556,5,0.6666666666666666,0.23570226039551584,0.10540925533894598,0.05555555555555556,5,0.6666666666666666,0.7071067811865476,0.31622776601683794,0.5,5,0.06244669429058818,0.027927010680780635,0.0038995896278221785,5,0.21830299622427005,0.06244669429058818,0.027927010680780635,0.0038995896278221785,5,0.21830299622427005
9,Controlled environment,3,2.1908902300206643,0.9797958971132711,4.8,5,6.6,0.7302967433402215,0.32659863237109044,0.5333333333333334,5,1.2,0.7302967433402215,0.32659863237109044,0.5333333333333334,5,1.2,2.1908902300206643,0.9797958971132711,4.8,5,0.14332342874536785,0.06409618588859799,0.02054160522732854,5,0.32357085170223887,0.14332342874536785,0.06409618588859799,0.02054160522732854,5,0.32357085170223887
10,Controlled environment,3,0.8366600265340756,0.3741657386773941,0.7,5,3.2,0.2788866755113585,0.12472191289246469,0.07777777777777777,5,0.06666666666666667,0.18257418583505536,0.0816496580927726,0.03333333333333333,5,0.19999999999999998,0.5477225575051661,0.24494897427831777,0.3,5,0.12363113103738389,0.05528952262695489,0.015284656561582786,5,0.014757242832183715,0.08052582683779234,0.03601224455073612,0.006484408787910119,5,0.08519374645445622
11,Controlled environment,3,1.224744871391589,0.5477225575051661,1.5,5,5,0.408248290463863,0.18257418583505536,0.16666666666666666,5,0.6666666666666666,0.408248290463863,0.18257418583505536,0.16666666666666666,5,0.6666666666666666,1.224744871391589,0.5477225575051661,1.5,5,0.12344037647670486,0.05520421459401561,0.015237526544710632,5,0.20915149811213501,0.12344037647670486,0.05520421459401561,0.015237526544710632,5,0.20915149811213501
12,Controlled environment,3,0.758287544405155,0.33911649915626335,0.575,5,4.7,0.25276251480171835,0.1130388330520878,0.0638888888888889,5,0.5666666666666667,0.25276251480171835,0.1130388330520878,0.0638888888888889,5,0.5666666666666667,0.758287544405155,0.33911649915626335,0.575,5,0.07537993602909103,0.03371093222012662,0.005682134755749857,5,0.18999539653871772,0.07537993602909103,0.03371093222012662,0.005682134755749857,5,0.18999539653871772
13,Controlled environment,3,0.27386127875258304,0.12247448713915889,0.075,5,3.7,0.09128709291752768,0.0408248290463863,0.008333333333333333,5,0.2333333333333333,0.09128709291752768,0.0408248290463863,0.008333333333333333,5,0.2333333333333333,0.27386127875258304,0.12247448713915889,0.075,5,0.031763497513322546,0.014205067928586949,0.0010089197742788477,5,0.0901435684216879,0.031763497513322546,0.014205067928586949,0.0010089197742788477,5,0.0901435684216879
14,Controlled environment,3,89.50586572957104,40.02824003125793,8011.3,5,44.9,29.835288576523677,13.342746677085975,890.1444444444443,5,13.966666666666665,29.835288576523677,13.342746677085975,890.1444444444443,5,13.966666666666665,89.50586572957104,40.02824003125793,8011.3,5,0.7391417128442538,0.33055422298507614,0.5463304716663373,5,0.5257156247805934,0.7391417128442538,0.33055422298507614,0.5463304716663373,5,0.5257156247805934
