participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_2.keys,key_resp_2.rt,typedWord,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,soundEstimulus,key_resp_3.keys,key_resp_3.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant_n
Abaca,001,2023-05-31_20h38.29.202,audio-text-input,2022.2.2,Win32,59.79788315,,,,,,,,,,,,,,,,,,,,,,,002
Abaca,001,2023-05-31_20h38.29.202,audio-text-input,2022.2.2,Win32,59.79788315,return,14.5061,,,,,,,,,,,,,,,,,,,,,002
Abaca,001,2023-05-31_20h38.29.202,audio-text-input,2022.2.2,Win32,59.79788315,,,return,8.1631,,,,,,,,,,,,,,,,,,,002
Abaca,001,2023-05-31_20h38.29.202,audio-text-input,2022.2.2,Win32,59.79788315,,,,,return,4.1315,,,,,,,,,,,,,,,,,002
Abaca,001,2023-05-31_20h38.29.202,audio-text-input,2022.2.2,Win32,59.79788315,,,,,,,return,9.6804,,,,,,,,,,,,,,,002
Abaca,001,2023-05-31_20h38.29.202,audio-text-input,2022.2.2,Win32,59.79788315,,,,,,,,,3,0,0,0,3,1,estimulos/4.wav,,,,,,,,002
Abaca,001,2023-05-31_20h38.29.202,audio-text-input,2022.2.2,Win32,59.79788315,,,,,,,,,2,0,1,1,0,1,estimulos/1.wav,,,,,,,,002
Abaca,001,2023-05-31_20h38.29.202,audio-text-input,2022.2.2,Win32,59.79788315,,,,,,,,,6,0,2,2,4,1,estimulos/5.wav,,,,,,,,002
Abaca,001,2023-05-31_20h38.29.202,audio-text-input,2022.2.2,Win32,59.79788315,,,,,,,,,7,0,3,3,5,1,estimulos/6.wav,,,,,,,,002
Abaca,001,2023-05-31_20h38.29.202,audio-text-input,2022.2.2,Win32,59.79788315,,,,,,,,,5,0,4,4,2,1,estimulos/3.wav,,,,,,,,002
Abaca,001,2023-05-31_20h38.29.202,audio-text-input,2022.2.2,Win32,59.79788315,,,,,,,,,3,0,5,5,1,1,estimulos/2.wav,,,,,,,,002
Abaca,001,2023-05-31_20h38.29.202,audio-text-input,2022.2.2,Win32,59.79788315,,,,,,,,,,,,,,,,return,2.6861,,,,,,002
Abaca,001,2023-05-31_20h38.29.202,audio-text-input,2022.2.2,Win32,59.79788315,,,,,,,,,4,,,,,,estimulos/2.wav,,,0,0,0,1,1,002
