participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_2.keys,key_resp_2.rt,typedWord,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,soundEstimulus,key_resp_3.keys,key_resp_3.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant_n
anon08,001,2024-11-14_16h48.54.965,audio-text-input,2022.2.2,Win32,59.89817311,,,,,,,,,,,,,,,,,,,,,,,011
anon08,001,2024-11-14_16h48.54.965,audio-text-input,2022.2.2,Win32,59.89817311,return,21.3792,,,,,,,,,,,,,,,,,,,,,011
anon08,001,2024-11-14_16h48.54.965,audio-text-input,2022.2.2,Win32,59.89817311,,,return,9.2017,,,,,,,,,,,,,,,,,,,011
anon08,001,2024-11-14_16h48.54.965,audio-text-input,2022.2.2,Win32,59.89817311,,,,,return,2.4824,,,,,,,,,,,,,,,,,011
anon08,001,2024-11-14_16h48.54.965,audio-text-input,2022.2.2,Win32,59.89817311,,,,,,,return,8.8169,,,,,,,,,,,,,,,011
anon08,001,2024-11-14_16h48.54.965,audio-text-input,2022.2.2,Win32,59.89817311,,,,,,,,,15,0,0,0,2,1,estimulos/3.wav,,,,,,,,011
anon08,001,2024-11-14_16h48.54.965,audio-text-input,2022.2.2,Win32,59.89817311,,,,,,,,,12,0,1,1,3,1,estimulos/4.wav,,,,,,,,011
anon08,001,2024-11-14_16h48.54.965,audio-text-input,2022.2.2,Win32,59.89817311,,,,,,,,,12,0,2,2,0,1,estimulos/1.wav,,,,,,,,011
anon08,001,2024-11-14_16h48.54.965,audio-text-input,2022.2.2,Win32,59.89817311,,,,,,,,,12,0,3,3,1,1,estimulos/2.wav,,,,,,,,011
anon08,001,2024-11-14_16h48.54.965,audio-text-input,2022.2.2,Win32,59.89817311,,,,,,,,,15,0,4,4,5,1,estimulos/6.wav,,,,,,,,011
anon08,001,2024-11-14_16h48.54.965,audio-text-input,2022.2.2,Win32,59.89817311,,,,,,,,,15,0,5,5,4,1,estimulos/5.wav,,,,,,,,011
anon08,001,2024-11-14_16h48.54.965,audio-text-input,2022.2.2,Win32,59.89817311,,,,,,,,,,,,,,,,return,3.5973,,,,,,011
anon08,001,2024-11-14_16h48.54.965,audio-text-input,2022.2.2,Win32,59.89817311,,,,,,,,,12,,,,,,estimulos/3.wav,,,0,0,0,2,1,011
anon08,001,2024-11-14_16h48.54.965,audio-text-input,2022.2.2,Win32,59.89817311,,,,,,,,,15,,,,,,estimulos/6.wav,,,0,1,1,5,1,011
anon08,001,2024-11-14_16h48.54.965,audio-text-input,2022.2.2,Win32,59.89817311,,,,,,,,,12,,,,,,estimulos/4.wav,,,0,2,2,3,1,011
anon08,001,2024-11-14_16h48.54.965,audio-text-input,2022.2.2,Win32,59.89817311,,,,,,,,,10,,,,,,estimulos/1.wav,,,0,3,3,0,1,011
anon08,001,2024-11-14_16h48.54.965,audio-text-input,2022.2.2,Win32,59.89817311,,,,,,,,,10,,,,,,estimulos/2.wav,,,0,4,4,1,1,011
anon08,001,2024-11-14_16h48.54.965,audio-text-input,2022.2.2,Win32,59.89817311,,,,,,,,,12,,,,,,estimulos/5.wav,,,0,5,5,4,1,011
anon08,001,2024-11-14_16h48.54.965,audio-text-input,2022.2.2,Win32,59.89817311,,,,,,,,,12,,,,,,estimulos/5.wav,,,1,0,6,4,1,011
anon08,001,2024-11-14_16h48.54.965,audio-text-input,2022.2.2,Win32,59.89817311,,,,,,,,,15,,,,,,estimulos/6.wav,,,1,1,7,5,1,011
anon08,001,2024-11-14_16h48.54.965,audio-text-input,2022.2.2,Win32,59.89817311,,,,,,,,,15,,,,,,estimulos/4.wav,,,1,2,8,3,1,011
