participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_2.keys,key_resp_2.rt,typedWord,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,soundEstimulus,key_resp_3.keys,key_resp_3.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant_n
Ayala,001,2022-10-30_24h37.55.009,audio-text-input,2022.2.2,Win32,59.79788315,,,,,,,,,10,,,,,,estimulos/2.wav,,,2,4,16,1,1,014
Ayala,001,2022-10-30_24h37.55.009,audio-text-input,2022.2.2,Win32,59.79788315,,,,,,,,,15,,,,,,estimulos/5.wav,,,2,5,17,4,1,014
Ayala,001,2022-10-30_24h37.55.009,audio-text-input,2022.2.2,Win32,59.79788315,,,,,,,,,15,,,,,,estimulos/4.wav,,,3,0,18,3,1,014
Ayala,001,2022-10-30_24h37.55.009,audio-text-input,2022.2.2,Win32,59.79788315,,,,,,,,,6,,,,,,estimulos/1.wav,,,3,1,19,0,1,014
Ayala,001,2022-10-30_24h37.55.009,audio-text-input,2022.2.2,Win32,59.79788315,,,,,,,,,9,,,,,,estimulos/3.wav,,,3,2,20,2,1,014
Ayala,001,2022-10-30_24h37.55.009,audio-text-input,2022.2.2,Win32,59.79788315,,,,,,,,,10,,,,,,estimulos/2.wav,,,3,3,21,1,1,014
Ayala,001,2022-10-30_24h37.55.009,audio-text-input,2022.2.2,Win32,59.79788315,,,,,,,,,12,,,,,,estimulos/5.wav,,,3,4,22,4,1,014
Ayala,001,2022-10-30_24h37.55.009,audio-text-input,2022.2.2,Win32,59.79788315,,,,,,,,,15,,,,,,estimulos/6.wav,,,3,5,23,5,1,014
Ayala,001,2022-10-30_24h37.55.009,audio-text-input,2022.2.2,Win32,59.79788315,,,,,,,,,7,,,,,,estimulos/1.wav,,,4,0,24,0,1,014
Ayala,001,2022-10-30_24h37.55.009,audio-text-input,2022.2.2,Win32,59.79788315,,,,,,,,,14,,,,,,estimulos/5.wav,,,4,1,25,4,1,014
Ayala,001,2022-10-30_24h37.55.009,audio-text-input,2022.2.2,Win32,59.79788315,,,,,,,,,15,,,,,,estimulos/3.wav,,,4,2,26,2,1,014
Ayala,001,2022-10-30_24h37.55.009,audio-text-input,2022.2.2,Win32,59.79788315,,,,,,,,,13,,,,,,estimulos/2.wav,,,4,3,27,1,1,014
Ayala,001,2022-10-30_24h37.55.009,audio-text-input,2022.2.2,Win32,59.79788315,,,,,,,,,14,,,,,,estimulos/4.wav,,,4,4,28,3,1,014
Ayala,001,2022-10-30_24h37.55.009,audio-text-input,2022.2.2,Win32,59.79788315,,,,,,,,,15,,,,,,estimulos/6.wav,,,4,5,29,5,1,014
Ayala,001,2022-10-30_24h37.55.009,audio-text-input,2022.2.2,Win32,59.79788315,,,,,,,,,,,,,,,,,,,,,,,014
