participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_2.keys,key_resp_2.rt,typedWord,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,soundEstimulus,key_resp_3.keys,key_resp_3.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran
002,001,2022-10-25_18h35.06.144,audio-text-input,2022.2.2,Win32,60.07088364,,,,,,,,,3,,,,,,estimulos/5.wav,,,2,4,16,4,1
002,001,2022-10-25_18h35.06.144,audio-text-input,2022.2.2,Win32,60.07088364,,,,,,,,,2,,,,,,estimulos/2.wav,,,2,5,17,1,1
002,001,2022-10-25_18h35.06.144,audio-text-input,2022.2.2,Win32,60.07088364,,,,,,,,,2,,,,,,estimulos/5.wav,,,3,0,18,4,1
002,001,2022-10-25_18h35.06.144,audio-text-input,2022.2.2,Win32,60.07088364,,,,,,,,,1,,,,,,estimulos/1.wav,,,3,1,19,0,1
002,001,2022-10-25_18h35.06.144,audio-text-input,2022.2.2,Win32,60.07088364,,,,,,,,,1.5,,,,,,estimulos/3.wav,,,3,2,20,2,1
002,001,2022-10-25_18h35.06.144,audio-text-input,2022.2.2,Win32,60.07088364,,,,,,,,,3,,,,,,estimulos/4.wav,,,3,3,21,3,1
002,001,2022-10-25_18h35.06.144,audio-text-input,2022.2.2,Win32,60.07088364,,,,,,,,,2,,,,,,estimulos/2.wav,,,3,4,22,1,1
002,001,2022-10-25_18h35.06.144,audio-text-input,2022.2.2,Win32,60.07088364,,,,,,,,,3.5,,,,,,estimulos/6.wav,,,3,5,23,5,1
002,001,2022-10-25_18h35.06.144,audio-text-input,2022.2.2,Win32,60.07088364,,,,,,,,,0.5,,,,,,estimulos/1.wav,,,4,0,24,0,1
002,001,2022-10-25_18h35.06.144,audio-text-input,2022.2.2,Win32,60.07088364,,,,,,,,,3,,,,,,estimulos/4.wav,,,4,1,25,3,1
002,001,2022-10-25_18h35.06.144,audio-text-input,2022.2.2,Win32,60.07088364,,,,,,,,,2,,,,,,estimulos/2.wav,,,4,2,26,1,1
002,001,2022-10-25_18h35.06.144,audio-text-input,2022.2.2,Win32,60.07088364,,,,,,,,,4,,,,,,estimulos/6.wav,,,4,3,27,5,1
002,001,2022-10-25_18h35.06.144,audio-text-input,2022.2.2,Win32,60.07088364,,,,,,,,,4,,,,,,estimulos/5.wav,,,4,4,28,4,1
002,001,2022-10-25_18h35.06.144,audio-text-input,2022.2.2,Win32,60.07088364,,,,,,,,,3,,,,,,estimulos/3.wav,,,4,5,29,2,1
002,001,2022-10-25_18h35.06.144,audio-text-input,2022.2.2,Win32,60.07088364,,,,,,,,,,,,,,,,,,,,,,
