participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_2.keys,key_resp_2.rt,typedWord,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,soundEstimulus,key_resp_3.keys,key_resp_3.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant_n
Curto,001,2023-02-08_21h29.31.114,audio-text-input,2022.2.2,Linux x86_64,59.99880002,,,,,,,,,5,,,,,,estimulos/5.wav,,,0,4,4,4,1,028
Curto,001,2023-02-08_21h29.31.114,audio-text-input,2022.2.2,Linux x86_64,59.99880002,,,,,,,,,2,,,,,,estimulos/1.wav,,,0,5,5,0,1,028
Curto,001,2023-02-08_21h29.31.114,audio-text-input,2022.2.2,Linux x86_64,59.99880002,,,,,,,,,"4,5",,,,,,estimulos/6.wav,,,1,0,6,5,1,028
Curto,001,2023-02-08_21h29.31.114,audio-text-input,2022.2.2,Linux x86_64,59.99880002,,,,,,,,,"3,5",,,,,,estimulos/2.wav,,,1,1,7,1,1,028
Curto,001,2023-02-08_21h29.31.114,audio-text-input,2022.2.2,Linux x86_64,59.99880002,,,,,,,,,"3,5",,,,,,estimulos/4.wav,,,1,2,8,3,1,028
Curto,001,2023-02-08_21h29.31.114,audio-text-input,2022.2.2,Linux x86_64,59.99880002,,,,,,,,,4,,,,,,estimulos/3.wav,,,1,3,9,2,1,028
Curto,001,2023-02-08_21h29.31.114,audio-text-input,2022.2.2,Linux x86_64,59.99880002,,,,,,,,,3,,,,,,estimulos/5.wav,,,1,4,10,4,1,028
Curto,001,2023-02-08_21h29.31.114,audio-text-input,2022.2.2,Linux x86_64,59.99880002,,,,,,,,,"1,5",,,,,,estimulos/1.wav,,,1,5,11,0,1,028
Curto,001,2023-02-08_21h29.31.114,audio-text-input,2022.2.2,Linux x86_64,59.99880002,,,,,,,,,4,,,,,,estimulos/6.wav,,,2,0,12,5,1,028
Curto,001,2023-02-08_21h29.31.114,audio-text-input,2022.2.2,Linux x86_64,59.99880002,,,,,,,,,"3,5",,,,,,estimulos/3.wav,,,2,1,13,2,1,028
Curto,001,2023-02-08_21h29.31.114,audio-text-input,2022.2.2,Linux x86_64,59.99880002,,,,,,,,,"2,5",,,,,,estimulos/2.wav,,,2,2,14,1,1,028
Curto,001,2023-02-08_21h29.31.114,audio-text-input,2022.2.2,Linux x86_64,59.99880002,,,,,,,,,4,,,,,,estimulos/5.wav,,,2,3,15,4,1,028
Curto,001,2023-02-08_21h29.31.114,audio-text-input,2022.2.2,Linux x86_64,59.99880002,,,,,,,,,"1,5",,,,,,estimulos/1.wav,,,2,4,16,0,1,028
Curto,001,2023-02-08_21h29.31.114,audio-text-input,2022.2.2,Linux x86_64,59.99880002,,,,,,,,,"4,5",,,,,,estimulos/4.wav,,,2,5,17,3,1,028
Curto,001,2023-02-08_21h29.31.114,audio-text-input,2022.2.2,Linux x86_64,59.99880002,,,,,,,,,1,,,,,,estimulos/1.wav,,,3,0,18,0,1,028
Curto,001,2023-02-08_21h29.31.114,audio-text-input,2022.2.2,Linux x86_64,59.99880002,,,,,,,,,3,,,,,,estimulos/2.wav,,,3,1,19,1,1,028
Curto,001,2023-02-08_21h29.31.114,audio-text-input,2022.2.2,Linux x86_64,59.99880002,,,,,,,,,4,,,,,,estimulos/3.wav,,,3,2,20,2,1,028
Curto,001,2023-02-08_21h29.31.114,audio-text-input,2022.2.2,Linux x86_64,59.99880002,,,,,,,,,"4,5",,,,,,estimulos/4.wav,,,3,3,21,3,1,028
Curto,001,2023-02-08_21h29.31.114,audio-text-input,2022.2.2,Linux x86_64,59.99880002,,,,,,,,,4,,,,,,estimulos/5.wav,,,3,4,22,4,1,028
Curto,001,2023-02-08_21h29.31.114,audio-text-input,2022.2.2,Linux x86_64,59.99880002,,,,,,,,,5,,,,,,estimulos/6.wav,,,3,5,23,5,1,028
Curto,001,2023-02-08_21h29.31.114,audio-text-input,2022.2.2,Linux x86_64,59.99880002,,,,,,,,,"3,5",,,,,,estimulos/2.wav,,,4,0,24,1,1,028
Curto,001,2023-02-08_21h29.31.114,audio-text-input,2022.2.2,Linux x86_64,59.99880002,,,,,,,,,"1,5",,,,,,estimulos/1.wav,,,4,1,25,0,1,028
Curto,001,2023-02-08_21h29.31.114,audio-text-input,2022.2.2,Linux x86_64,59.99880002,,,,,,,,,4,,,,,,estimulos/4.wav,,,4,2,26,3,1,028
Curto,001,2023-02-08_21h29.31.114,audio-text-input,2022.2.2,Linux x86_64,59.99880002,,,,,,,,,"3,5",,,,,,estimulos/3.wav,,,4,3,27,2,1,028
Curto,001,2023-02-08_21h29.31.114,audio-text-input,2022.2.2,Linux x86_64,59.99880002,,,,,,,,,"4,5",,,,,,estimulos/6.wav,,,4,4,28,5,1,028
Curto,001,2023-02-08_21h29.31.114,audio-text-input,2022.2.2,Linux x86_64,59.99880002,,,,,,,,,4,,,,,,estimulos/5.wav,,,4,5,29,4,1,028
Curto,001,2023-02-08_21h29.31.114,audio-text-input,2022.2.2,Linux x86_64,59.99880002,,,,,,,,,,,,,,,,,,,,,,,028
